#名前,"性別(0=両,1=男,2=女)","タイプ(0=両方,1=剣士,2=ガンナー)",レア度,スロット数,入手時期／集☆（99=集入手不可）,入手時期／村☆（99=村入手不可）,初期防御力,最終防御力,火耐性,水耐性,雷耐性,氷耐性,龍耐性,スキル系統1,スキル値1,スキル系統2,スキル値2,スキル系統3,スキル値3,スキル系統4,スキル値4,スキル系統5,スキル値5,生産素材1,個数,生産素材2,個数,生産素材3,個数,生産素材4,個数
EXレウスアーム,0,1,7,0,8,99,57,112,3,0,-2,0,-4,剛撃,2,匠,3,気力回復,-3,狩人,4,,,希望の証,1,火竜の上鱗,4,火竜の翼爪,5,紅蓮石,3
EXレウスガード,0,2,7,0,8,99,28,64,4,1,-1,1,-3,剛撃,2,装填数,3,気力回復,-3,狩人,4,,,希望の証,1,火竜の上鱗,4,火竜の翼爪,5,紅蓮石,3
グラビドＳアーム,0,1,5,2,5,99,57,112,3,-4,0,2,-3,匠,2,防御,2,ガード性能,4,スタミナ,-2,,,鎧竜の堅殻,2,鎧竜の頭殻,1,堅竜骨,1,獄炎石,1
グラビドＳガード,0,2,5,2,5,99,29,64,4,-3,1,3,-2,反動,4,防御,2,スタミナ,-2,装填数,2,,,鎧竜の堅殻,2,鎧竜の頭殻,1,堅竜骨,1,獄炎石,1
グラビドＵアーム,0,1,6,2,6,99,58,111,3,-5,1,1,1,防御,2,ガード強化,2,スタミナ,-2,燃鱗,3,,,黒鎧竜の堅殻,2,鎧竜の堅殻,1,堅竜骨,3,爆炎袋,3
グラビドＵガード,0,2,6,2,6,99,29,64,4,-4,2,2,2,防御,2,ガード強化,2,スタミナ,-2,燃鱗,3,,,黒鎧竜の堅殻,2,鎧竜の堅殻,1,堅竜骨,3,爆炎袋,3
ベリオアーム,0,1,5,1,5,99,57,112,-5,0,-1,3,0,回避性能,2,氷属性攻撃,4,体術,2,気力回復,-2,,,琥珀色の鋭牙,2,白兎獣の剛毛,4,白兎獣の堅腹甲,3,,
ベリオガード,0,2,5,1,5,99,29,64,-4,1,0,4,1,回避性能,1,氷属性攻撃,4,体術,2,気力回復,-2,,,琥珀色の鋭牙,2,白兎獣の剛毛,4,白兎獣の堅腹甲,3,,
ブラキＳアーム,0,1,6,1,6,99,57,112,3,-4,0,-2,0,抜刀会心,1,闘魂,3,回避性能,-2,底力,3,爆弾強化,3,砕竜の堅黒曜甲,3,砕竜の剛拳,1,なぞの粘菌,3,ノヴァクリスタル,1
ブラキＳガード,0,2,6,1,6,99,28,64,4,-3,1,-1,1,速射,1,闘魂,3,回避性能,-2,底力,3,爆弾強化,3,砕竜の堅黒曜甲,3,砕竜の剛拳,1,なぞの粘菌,3,ノヴァクリスタル,1
アグナアーム,0,1,6,2,6,99,59,112,3,-5,0,-1,0,ガード性能,1,底力,-2,火属性攻撃,3,燃鱗,1,,,炎戈竜の堅殻,4,黒轟竜の尖爪,2,紅蓮石,4,,
アグナガード,0,2,6,1,6,99,30,64,4,-4,1,0,1,底力,-2,通常弾強化,3,精密射撃,2,火属性攻撃,2,燃鱗,1,炎戈竜の堅殻,4,黒轟竜の尖爪,2,紅蓮石,4,,
ガルルガＳアーム,0,1,5,2,6,99,60,113,3,-4,3,-4,1,剣術,-1,達人,2,聴覚保護,2,斬れ味,2,,,黒狼鳥の上鱗,5,黒狼鳥の堅殻,3,黒狼鳥の尻尾,1,堅竜骨,2
ガルルガＳガード,0,2,5,2,6,99,30,64,4,-3,4,-3,2,達人,2,聴覚保護,2,スタミナ,-1,貫通弾強化,2,,,黒狼鳥の上鱗,5,黒狼鳥の堅殻,3,黒狼鳥の尻尾,1,堅竜骨,2
ラギアアーム,0,1,6,1,6,99,60,113,-5,1,3,-1,-1,属性解放,3,痛撃,3,特殊攻撃,-2,溜め短縮,3,,,海竜の高電殻,1,蒼火竜の上鱗,3,蒼火竜の翼,3,,
ラギアガード,0,2,6,1,6,99,30,64,-4,2,4,0,0,属性解放,3,痛撃,3,特殊攻撃,-2,溜め短縮,3,,,海竜の高電殻,1,蒼火竜の上鱗,3,蒼火竜の翼,3,,
キリンＳアームロング,0,1,6,2,8,99,60,113,-3,-3,5,-1,3,属性解放,2,属性耐性,2,運気,-3,属性攻撃,2,,,キリンの上皮,3,キリンの雷尾,3,青怪鳥の堅殻,6,フルクライト鉱石,2
キリンＳグローブ,0,2,6,2,8,99,30,64,-2,-2,6,0,4,属性解放,2,属性耐性,2,運気,-3,属性攻撃,2,,,キリンの上皮,3,キリンの雷尾,3,青怪鳥の堅殻,6,フルクライト鉱石,2
キリンＵアーム,0,1,7,1,8,99,65,114,-3,-3,-1,6,3,属性耐性,1,運気,-3,氷属性攻撃,4,属性攻撃,3,,,キリンの霜尾,4,キリンの上皮,4,古龍の血,3,黒狼鳥の尻尾,3
キリンＵグローブ,0,2,7,1,8,99,33,65,-2,-2,0,7,4,属性耐性,1,運気,-3,氷属性攻撃,4,属性攻撃,3,,,キリンの霜尾,4,キリンの上皮,4,古龍の血,3,黒狼鳥の尻尾,3
ユクモノコテ・天,0,1,6,2,8,99,60,113,-1,0,2,0,0,匠,1,研ぎ師,3,回復量,2,加護,3,,,蛇王龍の鋼皮,3,凶星の破片,1,蛇王龍の鉤爪,2,,
ユクモノコテ・地,0,2,6,2,8,99,30,64,0,1,3,1,1,装填速度,3,装填数,1,回復量,2,加護,3,,,蛇王龍の鋼皮,3,凶星の破片,1,蛇王龍の鉤爪,2,,
セイラーグラブ,2,1,6,2,8,99,60,113,0,2,0,-2,0,運気,3,広域,4,気配,-3,,,,,希望の証,1,狩猟王のコイン,3,牙竜のコイン,5,獄炎石,8
セイラーカフス,2,2,6,2,8,99,30,64,1,3,1,-1,1,運気,3,広域,3,気配,-3,,,,,希望の証,1,狩猟王のコイン,3,牙竜のコイン,5,獄炎石,8
バンギスアーム,0,1,6,0,7,99,62,113,0,0,-4,1,-4,攻撃,3,斬れ味,3,食事,2,腹減り,-2,,,恐暴竜の黒鱗,6,恐暴竜の大牙,5,恐暴竜の唾液,3,砕竜の骨髄,1
バンギスガード,0,2,6,0,7,99,31,64,1,1,-3,2,-3,反動,3,攻撃,4,食事,3,腹減り,-2,,,恐暴竜の黒鱗,6,恐暴竜の大牙,5,恐暴竜の唾液,3,砕竜の骨髄,1
グリードアーム,0,1,7,0,7,99,64,113,-1,-1,-3,-1,-1,攻撃,3,斬れ味,4,食事,2,腹減り,-2,,,ドス黒い血,4,恐暴竜の黒鱗,6,恐暴竜の宝玉,1,古龍の血,2
グリードガード,0,2,7,0,7,99,32,64,0,0,-2,0,0,反動,4,攻撃,3,食事,3,腹減り,-2,,,ドス黒い血,4,恐暴竜の黒鱗,6,恐暴竜の宝玉,1,古龍の血,2
残陽・覇【篭手】,1,1,7,2,7,99,64,113,3,2,-4,3,-4,抜刀会心,2,不動,2,達人,1,底力,-4,,,豪山龍の上紅鱗,6,豪山龍の上腕甲,1,荒々しい龍尖角,2,勇気の証Ｇ,1
東雲・覇【篭手】,1,2,7,2,7,99,32,64,4,3,-3,4,-3,装填速度,-4,速射,2,不動,2,貫通弾強化,2,,,豪山龍の上紅鱗,6,豪山龍の上腕甲,1,荒々しい龍尖角,2,勇気の証Ｇ,1
常磐・覇【篭手】,2,1,7,2,7,99,64,113,3,2,-4,3,-4,抜刀会心,2,不動,2,達人,1,底力,-4,,,豪山龍の上紅鱗,6,豪山龍の上腕甲,1,荒々しい龍尖角,2,勇気の証Ｇ,1
八千代・覇【篭手】,2,2,7,2,7,99,32,64,4,3,-3,4,-3,装填速度,-4,速射,2,不動,2,貫通弾強化,2,,,豪山龍の上紅鱗,6,豪山龍の上腕甲,1,荒々しい龍尖角,2,勇気の証Ｇ,1
大和【篭手】,1,1,7,2,8,99,67,114,3,1,0,-4,-4,防御,2,達人,2,底力,-2,溜め短縮,2,,,希望の証,1,豪山龍の上紅鱗,6,豪山龍の上腕甲,1,大地の龍玉,1
陸奥【篭手】,1,2,7,2,8,99,34,65,4,2,1,-3,-3,装填速度,-2,反動,3,防御,2,貫通弾強化,2,,,希望の証,1,豪山龍の上紅鱗,6,豪山龍の上腕甲,1,大地の龍玉,1
日向【篭手】,2,1,7,2,8,99,67,114,3,1,0,-4,-4,防御,2,達人,2,底力,-2,溜め短縮,2,,,希望の証,1,豪山龍の上紅鱗,6,豪山龍の上腕甲,1,大地の龍玉,1
天城【篭手】,2,2,7,2,8,99,34,65,4,2,1,-3,-3,装填速度,-2,反動,3,防御,2,貫通弾強化,2,,,希望の証,1,豪山龍の上紅鱗,6,豪山龍の上腕甲,1,大地の龍玉,1
アークＳアーム,1,1,7,0,7,99,65,114,-4,4,0,3,-6,匠,3,本気,4,火耐性,-3,狂撃耐性,3,,,天廻龍の鋭浄爪,5,天廻龍の上虹翼,2,天廻龍の堅殻,5,天廻龍の虹翼,2
アークＳガード,1,2,7,0,7,99,33,65,-3,5,1,4,-5,本気,4,装填数,3,火耐性,-3,狂撃耐性,3,,,天廻龍の鋭浄爪,5,天廻龍の上虹翼,2,天廻龍の堅殻,5,天廻龍の虹翼,2
フィリアＳアーム,2,1,7,0,7,99,65,114,-4,4,0,3,-6,匠,3,本気,4,火耐性,-3,狂撃耐性,3,,,天廻龍の鋭浄爪,5,天廻龍の上虹翼,2,天廻龍の堅殻,5,天廻龍の虹翼,2
フィリアＳガード,2,2,7,0,7,99,33,65,-3,5,1,4,-5,本気,4,装填数,3,火耐性,-3,狂撃耐性,3,,,天廻龍の鋭浄爪,5,天廻龍の上虹翼,2,天廻龍の堅殻,5,天廻龍の虹翼,2
金色ノ篭手,0,1,7,1,7,99,65,114,2,1,3,-6,2,匠,1,本気,2,闘魂,2,スタミナ,-2,,,金獅子の尖角,1,金獅子の尻尾,2,翼蛇竜の上皮,2,獄炎の龍鱗,2
黒子ノ篭手,0,2,7,1,7,99,33,65,3,2,4,-5,3,装填速度,1,本気,2,闘魂,2,スタミナ,-2,,,金獅子の尖角,1,金獅子の尻尾,2,翼蛇竜の上皮,2,獄炎の龍鱗,2
怒天ノ篭手,0,1,7,0,7,99,81,118,2,1,4,-7,2,匠,1,本気,4,闘魂,3,スタミナ,-2,,,金獅子の怒髪,2,金獅子の闘魂,1,金獅子の尻尾,2,銀火竜の上鱗,2
心滅ノ篭手,0,2,7,0,7,99,41,67,3,2,5,-6,3,装填速度,1,本気,4,闘魂,3,スタミナ,-2,,,金獅子の怒髪,2,金獅子の闘魂,1,金獅子の尻尾,2,銀火竜の上鱗,2
アカムトサクンペ,0,1,7,1,7,99,65,114,4,0,-3,2,-5,匠,2,達人,1,聴覚保護,1,斬れ味,-2,,,覇竜の剛爪,5,覇竜の上鱗,4,覇竜の宝玉,1,鎧竜の延髄,2
アカムトノキリペ,0,2,7,1,7,99,33,65,5,1,-2,3,-4,装填速度,-2,達人,1,聴覚保護,1,装填数,2,,,覇竜の剛爪,5,覇竜の上鱗,4,覇竜の宝玉,1,鎧竜の延髄,2
ウカムルサクンペ,0,1,7,0,8,99,67,114,-5,0,-3,4,-2,刀匠,3,達人,-3,底力,1,耐泥耐雪,1,,,崩竜の堅殻,5,崩竜の宝玉,1,穢れた竜鱗,6,,
ウカムルノキリペ,0,2,7,0,8,99,34,65,-4,1,-2,5,-1,射手,3,達人,-3,底力,1,耐泥耐雪,1,,,崩竜の堅殻,5,崩竜の宝玉,1,穢れた竜鱗,6,,
カイザーアーム,0,1,7,2,7,99,68,115,4,-6,1,-2,-2,細菌学,1,剣術,1,匠,2,耐寒,-2,,,炎王龍の堅殻,6,炎龍の尖爪,3,獄炎石,2,古龍の血,3
カイザーガード,0,2,7,2,7,99,34,65,5,-5,2,-1,-1,細菌学,1,装填速度,2,装填数,1,耐寒,-2,,,炎王龍の堅殻,6,炎龍の尖爪,3,獄炎石,2,古龍の血,3
EXカイザーアーム,0,1,7,0,8,99,82,119,5,-7,2,-2,-4,属性解放,1,達人,5,耐寒,-3,,,,,炎王龍チケット,2,炎王龍の尖角,3,蛇王龍の剣鱗,3,古龍骨,3
EXカイザーガード,0,2,7,0,8,99,41,67,6,-6,3,-1,-3,属性解放,1,達人,5,耐寒,-3,,,,,炎王龍チケット,2,炎王龍の尖角,3,蛇王龍の剣鱗,3,古龍骨,3
エンプレスアーム,0,1,7,2,6,99,68,115,4,-2,1,-6,-2,属性解放,2,達人,1,ガード性能,3,耐寒,-2,,,炎妃龍の堅殻,3,炎妃龍のたてがみ,2,黒轟竜の尖爪,4,獄炎石,2
エンプレスガード,0,2,7,2,6,99,34,65,5,-1,2,-5,-1,属性解放,2,達人,1,ガード強化,3,耐寒,-2,,,炎妃龍の堅殻,3,炎妃龍のたてがみ,2,黒轟竜の尖爪,4,獄炎石,2
クシャナハトゥー,0,1,7,2,7,99,68,115,-2,2,-5,5,-6,属性解放,2,溜め短縮,2,耐暑,2,毒,-2,,,鋼龍の堅殻,5,鋼龍の尖爪,1,鋼の龍鱗,3,古龍骨,5
クシャナマカーン,0,2,7,2,7,99,34,65,-1,3,-4,6,-5,属性解放,2,溜め短縮,2,耐暑,2,毒,-2,,,鋼龍の堅殻,5,鋼龍の尖爪,1,鋼の龍鱗,3,古龍骨,5
EXクシャナハトゥー,0,1,7,2,8,99,82,119,-3,3,-6,6,-7,溜め短縮,2,耐暑,2,毒,-2,,,,,鋼龍チケット,2,鋼龍の堅殻,6,銀火竜の尻尾,3,古龍骨,3
EXクシャナマカーン,0,2,7,2,8,99,41,67,-2,4,-5,7,-6,溜め短縮,2,耐暑,2,毒,-2,,,,,鋼龍チケット,2,鋼龍の堅殻,6,銀火竜の尻尾,3,古龍骨,3
夜叉【御手】,0,1,7,1,8,99,68,115,2,2,0,-2,-2,剣術,2,属性耐性,3,底力,-2,加護,2,,,浮岳龍の体液,2,神龍木,1,ノヴァクリスタル,3,,
修羅【御手】,0,2,7,1,8,99,34,65,3,4,2,-1,-1,属性耐性,3,底力,-2,装填数,2,加護,2,,,浮岳龍の体液,2,神龍木,1,ノヴァクリスタル,3,,
リベリオンアーム,0,1,7,0,8,99,69,116,3,3,-2,-2,-3,怒,3,剛撃,1,攻撃,-4,,,,,蛇王龍の尾鱗,4,蛇王龍の扇刃,3,天剣の龍玉,1,銀火竜の堅殻,8
ライオットガード,0,2,7,0,8,99,35,65,4,4,-1,-1,-2,怒,3,剛撃,1,攻撃,-4,,,,,蛇王龍の尾鱗,4,蛇王龍の扇刃,3,天剣の龍玉,1,銀火竜の堅殻,8
ミヅハ【大袖】,0,1,7,2,8,99,69,116,-4,3,0,4,-1,匠,1,聴覚保護,2,風圧,4,耐暑,-2,,,霞龍の上皮,3,アルビノの霜降り,1,古龍骨,6,希望の証,2
トヨタマ【大袖】,0,2,7,2,8,99,35,65,-3,4,1,5,0,聴覚保護,2,装填数,1,風圧,4,耐暑,-2,,,霞龍の上皮,3,アルビノの霜降り,1,古龍骨,6,希望の証,2
忍の篭手・天,0,1,7,2,8,99,81,118,2,-6,4,-3,2,防御,-2,回避性能,2,属性攻撃,2,,,,,希望の証Ｇ,1,勇気の証Ｇ,1,ノヴァクリスタル,3,大轟竜の上鱗,5
忍の篭手・地,0,2,7,2,8,99,41,67,3,-5,5,-2,3,防御,-2,回避性能,2,属性攻撃,2,,,,,希望の証Ｇ,1,勇気の証Ｇ,1,ノヴァクリスタル,3,大轟竜の上鱗,5
金剛【篭手】,0,1,7,1,8,99,82,119,-2,3,2,2,-2,運気,2,ガード性能,3,火耐性,-2,耐震,2,,,砦蟹の鋏,1,鋼の龍鱗,2,マレコガネ,3,,
不動【篭手】,0,2,7,1,8,99,41,67,0,5,3,3,-1,反動,3,運気,2,火耐性,-2,耐震,2,,,砦蟹の鋏,1,鋼の龍鱗,2,マレコガネ,3,,
ドラゴンクロウ,0,1,7,1,8,99,84,119,-3,2,2,-1,-6,痛撃,3,達人,-2,斬れ味,3,,,,,黒龍の角,2,黒龍の甲殻,2,黒龍の翼膜,3,雌火竜の紅玉,1
ドラゴンフィスト,0,2,7,1,8,99,42,67,-2,3,3,0,-5,痛撃,3,達人,-2,貫通弾強化,3,,,,,黒龍の角,2,黒龍の甲殻,2,黒龍の翼膜,3,雌火竜の紅玉,1
ヘリオスアーム,1,1,7,0,8,99,84,119,0,3,-2,1,-5,聴覚保護,1,重撃,3,水属性攻撃,2,加護,-2,,,大海龍の甲皮,2,湾曲した龍角,1,絞蛇竜の延髄,2,,
ヘリオスガード,1,2,7,0,8,99,42,67,1,4,-1,2,-4,聴覚保護,3,重撃,3,水属性攻撃,2,加護,-2,,,大海龍の甲皮,2,湾曲した龍角,1,絞蛇竜の延髄,2,,
セレネアーム,2,1,7,0,8,99,84,119,0,3,-2,1,-5,聴覚保護,1,重撃,3,水属性攻撃,2,加護,-2,,,大海龍の甲皮,2,湾曲した龍角,1,絞蛇竜の延髄,2,,
セレネガード,2,2,7,0,8,99,42,67,1,4,-1,2,-4,聴覚保護,3,重撃,3,水属性攻撃,2,加護,-2,,,大海龍の甲皮,2,湾曲した龍角,1,絞蛇竜の延髄,2,,
エスカドラアムズ,0,1,7,0,8,99,86,121,-3,-2,3,3,-2,本気,3,属性耐性,1,回避距離,1,属性攻撃,3,気絶,-2,煌黒龍の逆鱗,2,煌黒龍の翼膜,2,黒蝕竜の闇玉,1,,
エスカドラアルマ,0,2,7,0,8,99,43,68,-2,-1,4,4,-1,本気,3,属性耐性,1,回避距離,1,属性攻撃,3,気絶,-2,煌黒龍の逆鱗,2,煌黒龍の翼膜,2,黒蝕竜の闇玉,1,,
三眼の腕輪,0,0,5,3,4,99,18,61,0,3,-3,0,1,,,,,,,,,,,カブレライト鉱石,3,ノヴァクリスタル,2,,,,
団長の腕輪,0,0,6,1,7,99,31,64,2,2,2,2,2,広域,5,指揮,3,,,,,,,※村クエ制覇,1,,,,,,
EXキリンＵアーム,0,1,7,2,7,99,1,116,0,0,1,6,3,状態耐性,2,属性解放,3,運気,-3,属性攻撃,2,,,幻獣チケット,1,キリンの上皮,2,立派なクチバシ,2,ギルドチケットＧ,2
EXキリンＵグローブ,0,2,7,2,7,99,1,66,1,1,2,7,4,状態耐性,2,属性解放,3,運気,-3,属性攻撃,2,,,幻獣チケット,1,キリンの上皮,2,立派なクチバシ,2,ギルドチケットＧ,2
キャプテンＪグラブ,0,1,7,0,4,99,26,99,-3,-3,-3,-3,-3,剥ぎ取り,3,運気,2,捕獲,2,加護,-3,,,海賊Ｊチケット,1,獄狼竜の尖爪,5,蝕龍蟲,1,ギルドチケットＳ,3
キャプテンＪカフス,0,2,7,0,4,99,13,57,-2,-2,-2,-2,-2,剥ぎ取り,2,運気,2,捕獲,2,加護,-3,,,海賊Ｊチケット,1,獄狼竜の尖爪,5,蝕龍蟲,1,ギルドチケットＳ,3
EXインゴットアーム,0,1,7,1,4,99,41,102,-2,-2,2,0,0,砲術,3,ガード強化,3,納刀,3,気まぐれ,-3,,,蛇と蛙チケット,1,フルクライト鉱石,14,鬼蛙の堅殻,5,ギルドチケットＳ,2
EXインゴットガード,0,2,7,1,4,99,21,62,-1,-1,3,1,1,反動,3,砲術,3,散弾強化,2,気まぐれ,-3,,,蛇と蛙チケット,1,フルクライト鉱石,14,鬼蛙の堅殻,5,ギルドチケットＳ,2
伝説Ｊグラブ,0,1,7,0,4,99,44,99,-4,-4,-4,-4,-4,胴系統倍化,1,,,,,,,,,伝説Ｊの海賊帽,1,獄炎の龍鱗,5,炎王龍の尖角,2,炎龍の塵粉,2
伝説Ｊカフス,0,2,7,0,4,99,22,57,-3,-3,-3,-3,-3,胴系統倍化,1,,,,,,,,,伝説Ｊの海賊帽,1,獄炎の龍鱗,5,炎王龍の尖角,2,炎龍の塵粉,2
ユニクロウォッチ,0,1,7,2,4,99,44,112,-3,1,0,4,0,聴覚保護,2,回避距離,3,食事,-2,耐寒,2,,,ユニクロチケット,1,黒轟竜の上鱗,3,轟竜の尖爪,1,竜玉,1
ユニクロクロック,0,2,7,2,4,99,22,65,-2,2,1,5,1,聴覚保護,2,回避距離,3,食事,-2,耐寒,2,,,ユニクロチケット,1,黒轟竜の上鱗,3,轟竜の尖爪,1,竜玉,1
スタールークアーム,0,1,7,3,4,99,52,114,0,0,0,0,0,潔癖,2,闘魂,2,乗り,1,,,,,スタジオＧパス,1,金火竜の堅殻,2,蒼火竜の翼,3,ギルドチケットＳ,3
スタールークガード,0,2,7,3,4,99,26,65,1,1,1,1,1,潔癖,2,闘魂,2,乗り,1,,,,,スタジオＧパス,1,金火竜の堅殻,2,蒼火竜の翼,3,ギルドチケットＳ,3
ゾディアスアーム,0,1,7,0,5,99,52,116,1,1,1,1,1,胴系統倍化,1,,,,,,,,,冥天の星くず,2,鋼龍の堅殻,2,翼蛇竜の上皮,3,鋼の龍鱗,4
ゾディアスガード,0,2,7,0,5,99,26,65,2,2,2,2,2,胴系統倍化,1,,,,,,,,,冥天の星くず,2,鋼龍の堅殻,2,翼蛇竜の上皮,3,鋼の龍鱗,4
勇者の腕当て,0,1,7,1,4,99,52,116,2,2,2,2,2,属性解放,3,剥ぎ取り,2,運気,1,気まぐれ,-4,,,トライフォース,1,金獅子の黒毛,4,ギルドチケットＳ,2,雷狼竜の碧玉,1
勇者の手袋,0,2,7,1,4,99,26,65,3,3,3,3,3,属性解放,3,剥ぎ取り,2,運気,1,気まぐれ,-4,,,トライフォース,1,金獅子の黒毛,4,ギルドチケットＳ,2,雷狼竜の碧玉,1
EXアーティアアーム,0,1,7,1,8,99,52,109,0,-3,-3,2,3,匠,2,抜刀会心,2,研ぎ師,-4,気力回復,4,,,金獅子チケット,1,太古の破片,4,フルクライト鉱石,8,ギルドチケットＧ,1
EXアーティアガード,0,2,7,1,8,99,26,63,1,-2,-2,3,4,属性解放,2,装填速度,-4,装填数,2,精密射撃,4,,,金獅子チケット,1,太古の破片,4,フルクライト鉱石,8,ギルドチケットＧ,1
EXゴアアーム,0,1,7,0,8,99,58,111,-5,3,-3,2,-2,細菌学,3,匠,3,闘魂,4,火耐性,-4,,,黒蝕竜チケット,1,黒蝕竜の上暗翼,6,天廻龍の堅殻,4,ギルドチケットＧ,1
EXゴアガード,0,2,7,0,8,99,29,64,-4,4,-2,3,-1,細菌学,3,闘魂,4,装填数,3,火耐性,-4,,,黒蝕竜チケット,1,黒蝕竜の上暗翼,6,天廻龍の堅殻,4,ギルドチケットＧ,1
EXリベリオンアーム,0,1,7,0,8,99,81,118,3,3,-2,-2,-3,刀匠,2,怒,2,攻撃,-2,狂撃耐性,1,,,蛇王龍チケット,1,蛇王龍の扇刃,4,天剣の龍玉,2,凶星の破片,2
EXライオットガード,0,2,7,0,8,99,41,67,4,4,-1,-1,-2,射手,2,怒,2,攻撃,-2,狂撃耐性,1,,,蛇王龍チケット,1,蛇王龍の扇刃,4,天剣の龍玉,2,凶星の破片,2
ミラバルクロウ,0,1,7,1,8,99,86,121,2,-1,1,-3,-7,刀匠,1,怒,2,防御,-3,斬れ味,2,,,黒龍の紅角,2,黒龍の紅殻,4,黒龍の紅翼,3,砕竜の宝玉,1
ミラバルフィスト,0,2,7,1,8,99,43,63,3,0,2,-2,-6,射手,1,怒,2,防御,-3,通常弾強化,2,,,黒龍の紅角,2,黒龍の紅殻,4,黒龍の紅翼,3,砕竜の宝玉,1
