#名前,"性別(0=両,1=男,2=女)","タイプ(0=両方,1=剣士,2=ガンナー)",レア度,スロット数,入手時期／集☆（99=集入手不可）,入手時期／村☆（99=村入手不可）,初期防御力,最終防御力,火耐性,水耐性,雷耐性,氷耐性,龍耐性,スキル系統1,スキル値1,スキル系統2,スキル値2,スキル系統3,スキル値3,スキル系統4,スキル値4,スキル系統5,スキル値5,生産素材1,個数,生産素材2,個数,生産素材3,個数,生産素材4,個数
クロオビメイル,0,1,6,1,8,99,55,110,2,2,2,2,2,匠,2,狩人,2,腹減り,-2,,,,,金獅子の黒毛,1,撃龍王のコイン,2,飛竜のコイン,2,牙竜のコイン,3
クロオビレジスト,0,2,6,1,8,99,28,64,3,3,3,3,3,装填数,2,狩人,2,腹減り,-2,,,,,金獅子の黒毛,1,撃龍王のコイン,2,飛竜のコイン,2,牙竜のコイン,3
レウスＳメイル,0,1,5,1,5,99,57,112,3,0,-2,0,-4,攻撃,3,火属性攻撃,2,回復量,-2,,,,,火竜の上鱗,5,火竜の甲殻,4,火竜の翼膜,4,ユニオン鉱石,2
レウスＳレジスト,0,2,5,1,5,99,28,64,4,1,-1,1,-3,攻撃,3,火属性攻撃,2,回復量,-2,,,,,火竜の上鱗,5,火竜の甲殻,4,火竜の翼膜,4,ユニオン鉱石,2
リオソウルメイル,0,1,6,1,6,99,58,111,3,0,0,-2,-4,達人,3,体力,-3,聴覚保護,2,斬れ味,1,,,蒼火竜の堅殻,3,蒼火竜の上鱗,3,爆炎袋,3,堅竜骨,2
リオソウルレジスト,0,2,6,1,6,99,29,64,4,1,1,-1,-3,達人,3,体力,-3,聴覚保護,2,通常弾強化,1,,,蒼火竜の堅殻,3,蒼火竜の上鱗,3,爆炎袋,3,堅竜骨,2
シルバーソルメイル,0,1,7,3,7,99,81,118,2,-7,-4,0,4,痛撃,1,斬れ味,2,回復量,-2,,,,,銀火竜の堅殻,5,銀火竜の上鱗,6,火竜の翼,3,堅竜骨,3
シルバーソルレジスト,0,2,7,3,7,99,41,67,3,-6,-3,1,5,痛撃,1,貫通弾強化,2,回復量,-2,,,,,銀火竜の堅殻,5,銀火竜の上鱗,6,火竜の翼,3,堅竜骨,3
EXレウスメイル,0,1,7,0,8,99,57,112,3,0,-2,0,-4,剛撃,2,匠,1,気力回復,-4,狩人,3,,,希望の証,1,火竜の上鱗,5,火竜の逆鱗,1,フルクライト鉱石,3
EXレウスレジスト,0,2,7,0,8,99,28,64,4,1,-1,1,-3,剛撃,2,装填数,1,気力回復,-4,狩人,3,,,希望の証,1,火竜の上鱗,5,火竜の逆鱗,1,フルクライト鉱石,3
グラビドＳメイル,0,1,5,2,5,99,57,112,3,-4,0,2,-3,防御,1,ガード性能,2,スタミナ,-1,,,,,鎧竜の堅殻,5,鎧竜の翼,2,上竜骨,2,爆炎袋,2
グラビドＳレジスト,0,2,5,2,5,99,29,64,4,-3,1,3,-2,反動,2,防御,1,スタミナ,-1,,,,,鎧竜の堅殻,5,鎧竜の翼,2,上竜骨,2,爆炎袋,2
グラビドＵメイル,0,1,6,3,6,99,58,111,3,-5,1,1,1,防御,1,ガード強化,1,スタミナ,-1,,,,,黒鎧竜の堅殻,5,鎧竜の堅殻,2,堅竜骨,2,鎧竜の延髄,1
グラビドＵレジスト,0,2,6,3,6,99,29,64,4,-4,2,2,2,防御,1,ガード強化,1,スタミナ,-1,,,,,黒鎧竜の堅殻,5,鎧竜の堅殻,2,堅竜骨,2,鎧竜の延髄,1
ベリオメイル,0,1,5,2,5,99,57,112,-5,0,-1,3,0,回避性能,2,氷属性攻撃,1,体術,2,気力回復,-2,,,氷牙竜の上毛皮,4,堅牢な骨,4,凍結袋,5,,
ベリオレジスト,0,2,5,2,5,99,29,64,-4,1,0,4,1,回避性能,1,氷属性攻撃,1,体術,2,気力回復,-2,,,氷牙竜の上毛皮,4,堅牢な骨,4,凍結袋,5,,
ブラキＳメイル,0,1,6,1,6,99,57,112,3,-4,0,-2,0,抜刀会心,1,闘魂,3,回避性能,-2,底力,1,爆弾強化,2,砕竜の堅殻,4,砕竜の堅黒曜甲,3,砕竜の骨髄,2,堅竜骨,2
ブラキＳレジスト,0,2,6,1,6,99,28,64,4,-3,1,-1,1,速射,1,闘魂,3,回避性能,-2,底力,1,爆弾強化,2,砕竜の堅殻,4,砕竜の堅黒曜甲,3,砕竜の骨髄,2,堅竜骨,2
アグナメイル,0,1,6,1,6,99,59,112,3,-5,0,-1,0,ガード性能,2,底力,-2,火属性攻撃,2,燃鱗,3,,,炎戈竜の堅殻,2,炎戈竜の上ヒレ,1,獄炎石,1,,
アグナレジスト,0,2,6,1,6,99,30,64,4,-4,1,0,1,底力,-2,通常弾強化,1,精密射撃,2,火属性攻撃,1,燃鱗,3,炎戈竜の堅殻,2,炎戈竜の上ヒレ,1,獄炎石,1,,
ガルルガＳメイル,0,1,5,2,6,99,60,113,3,-4,3,-4,1,剣術,-1,達人,1,聴覚保護,4,斬れ味,2,,,黒狼鳥の上鱗,4,黒狼鳥の堅殻,4,黒狼鳥の翼,4,ドスゲネポスの尾,2
ガルルガＳレジスト,0,2,5,2,6,99,30,64,4,-3,4,-3,2,達人,1,聴覚保護,4,スタミナ,-1,貫通弾強化,2,,,黒狼鳥の上鱗,4,黒狼鳥の堅殻,4,黒狼鳥の翼,4,ドスゲネポスの尾,2
ラギアメイル,0,1,6,1,6,99,60,113,-5,1,3,-1,-1,属性解放,1,痛撃,2,特殊攻撃,-2,溜め短縮,2,,,海竜の高電殻,2,海竜の蒼玉,1,蒼火竜の堅殻,2,,
ラギアレジスト,0,2,6,1,6,99,30,64,-4,2,4,0,0,属性解放,3,痛撃,1,特殊攻撃,-2,溜め短縮,1,,,海竜の高電殻,2,海竜の蒼玉,1,蒼火竜の堅殻,2,,
キリンＳベスト,0,1,6,1,8,99,60,113,-3,-3,5,-1,3,属性解放,2,属性耐性,1,運気,-2,属性攻撃,1,,,キリンの上皮,4,キリンの皮,3,岩竜の涙,1,ノヴァクリスタル,1
キリンＳケープ,0,2,6,1,8,99,30,64,-2,-2,6,0,4,属性解放,2,属性耐性,2,運気,-2,属性攻撃,2,,,キリンの上皮,4,キリンの皮,3,岩竜の涙,1,ノヴァクリスタル,1
キリンＵベスト,0,1,7,2,8,99,65,114,-3,-3,-1,6,3,属性耐性,2,運気,-2,氷属性攻撃,1,属性攻撃,1,,,キリンの霜尾,3,キリンの上皮,6,古龍の血,3,立派なクチバシ,1
キリンＵケープ,0,2,7,2,8,99,33,65,-2,-2,0,7,4,属性耐性,2,運気,-2,氷属性攻撃,1,属性攻撃,1,,,キリンの霜尾,3,キリンの上皮,6,古龍の血,3,立派なクチバシ,1
ユクモノドウギ・天,0,1,6,2,8,99,60,113,-1,0,2,0,0,匠,1,研ぎ師,1,回復量,2,加護,2,,,蛇王龍の鋼皮,3,凶星の破片,1,蛇王龍の胸殻,3,,
ユクモノドウギ・地,0,2,6,2,8,99,30,64,0,1,3,1,1,装填速度,1,装填数,1,回復量,2,加護,2,,,蛇王龍の鋼皮,3,凶星の破片,1,蛇王龍の胸殻,3,,
セイラースーツ,2,1,6,2,8,99,60,113,0,2,0,-2,0,運気,2,広域,4,気配,-1,,,,,希望の証,1,狩猟王のコイン,2,飛竜のコイン,5,闘技王のコイン,5
セイラーベスト,2,2,6,2,8,99,30,64,1,3,1,-1,1,運気,2,広域,4,気配,-1,,,,,希望の証,1,狩猟王のコイン,2,飛竜のコイン,5,闘技王のコイン,5
バンギスメイル,0,1,6,0,7,99,62,113,0,0,-4,1,-4,攻撃,4,斬れ味,1,食事,4,腹減り,-2,,,恐暴竜の大牙,5,恐暴竜の鉤爪,4,恐暴竜の黒皮,5,雷狼竜の逆鱗,1
バンギスレジスト,0,2,6,0,7,99,31,64,1,1,-3,2,-3,反動,2,攻撃,3,食事,4,腹減り,-2,,,恐暴竜の大牙,5,恐暴竜の鉤爪,4,恐暴竜の黒皮,5,雷狼竜の逆鱗,1
グリードメイル,0,1,7,0,7,99,64,113,-1,-1,-3,-1,-1,攻撃,4,斬れ味,3,食事,2,腹減り,-2,,,歴戦の漆黒皮,5,恐暴竜の鉤爪,4,恐暴竜の大牙,2,古龍の血,1
グリードレジスト,0,2,7,0,7,99,32,64,0,0,-2,0,0,反動,3,攻撃,3,食事,2,腹減り,-2,,,歴戦の漆黒皮,5,恐暴竜の鉤爪,4,恐暴竜の大牙,2,古龍の血,1
残陽・覇【胴当て】,1,1,7,0,7,99,64,113,3,2,-4,3,-4,抜刀会心,1,不動,1,達人,4,底力,-3,,,豪山龍の堅岩殻,6,豪龍岩,4,古龍の血,1,勇気の証Ｇ,1
東雲・覇【胴当て】,1,2,7,1,7,99,32,64,4,3,-3,4,-3,装填速度,-3,速射,1,不動,1,貫通弾強化,1,,,豪山龍の堅岩殻,6,豪龍岩,4,古龍の血,1,勇気の証Ｇ,1
常磐・覇【胸当て】,2,1,7,0,7,99,64,113,3,2,-4,3,-4,抜刀会心,1,不動,1,達人,4,底力,-3,,,豪山龍の堅岩殻,6,豪龍岩,4,古龍の血,1,勇気の証Ｇ,1
八千代・覇【胸当て】,2,2,7,1,7,99,32,64,4,3,-3,4,-3,装填速度,-3,速射,1,不動,1,貫通弾強化,1,,,豪山龍の堅岩殻,6,豪龍岩,4,古龍の血,1,勇気の証Ｇ,1
大和【胴当て】,1,1,7,1,8,99,67,114,3,1,0,-4,-4,防御,2,達人,4,底力,-2,溜め短縮,1,,,希望の証,1,豪山龍の堅岩殻,6,荒々しい龍尖角,4,古龍の血,1
陸奥【胴当て】,1,2,7,1,8,99,34,65,4,2,1,-3,-3,装填速度,-2,反動,1,防御,4,貫通弾強化,2,,,希望の証,1,豪山龍の堅岩殻,6,荒々しい龍尖角,4,古龍の血,1
日向【胸当て】,2,1,7,1,8,99,67,114,3,1,0,-4,-4,防御,2,達人,4,底力,-2,溜め短縮,1,,,希望の証,1,豪山龍の堅岩殻,6,荒々しい龍尖角,4,古龍の血,1
天城【胸当て】,2,2,7,1,8,99,34,65,4,2,1,-3,-3,装填速度,-2,反動,1,防御,4,貫通弾強化,2,,,希望の証,1,豪山龍の堅岩殻,6,荒々しい龍尖角,4,古龍の血,1
アークＳメイル,1,1,7,1,7,99,65,114,-4,4,0,3,-6,頑強,2,本気,2,火耐性,-2,狂撃耐性,2,,,天廻龍の上鱗,3,天廻龍の光玉,1,純白の龍鱗,1,ユニオン鉱石,3
アークＳレジスト,1,2,7,1,7,99,33,65,-3,5,1,4,-5,頑強,2,本気,2,火耐性,-2,狂撃耐性,2,,,天廻龍の上鱗,3,天廻龍の光玉,1,純白の龍鱗,1,ユニオン鉱石,3
フィリアＳメイル,2,1,7,1,7,99,65,114,-4,4,0,3,-6,頑強,2,本気,2,火耐性,-2,狂撃耐性,2,,,天廻龍の上鱗,3,天廻龍の光玉,1,純白の龍鱗,1,ユニオン鉱石,3
フィリアＳレジスト,2,2,7,1,7,99,33,65,-3,5,1,4,-5,頑強,2,本気,2,火耐性,-2,狂撃耐性,2,,,天廻龍の上鱗,3,天廻龍の光玉,1,純白の龍鱗,1,ユニオン鉱石,3
金色ノ羽織,0,1,7,0,7,99,65,114,2,1,3,-6,2,匠,1,本気,3,闘魂,1,スタミナ,-2,,,金獅子の尖角,1,黄金の毛,1,金獅子の黒毛,4,鋼の龍鱗,2
黒子ノ装束,0,2,7,0,7,99,33,65,3,2,4,-5,3,装填速度,1,本気,3,闘魂,1,スタミナ,-2,,,金獅子の尖角,1,黄金の毛,1,金獅子の黒毛,4,鋼の龍鱗,2
怒天ノ羽織,0,1,7,2,7,99,81,118,2,1,4,-7,2,本気,2,闘魂,1,スタミナ,-2,,,,,金獅子の怒髪,3,金獅子の闘魂,1,金獅子の鋭牙,2,金火竜の上鱗,2
心滅ノ装束,0,2,7,2,7,99,41,67,3,2,5,-6,3,本気,2,闘魂,1,スタミナ,-2,,,,,金獅子の怒髪,3,金獅子の闘魂,1,金獅子の鋭牙,2,金火竜の上鱗,2
アカムトウルンテ,0,1,7,1,7,99,65,114,4,0,-3,2,-5,匠,2,達人,3,聴覚保護,1,斬れ味,-2,,,覇竜の大牙,3,覇竜の大棘,2,覇竜の上鱗,4,火竜の紅玉,1
アカムトウルンペ,0,2,7,1,7,99,33,65,5,1,-2,3,-4,装填速度,-2,達人,3,聴覚保護,1,装填数,2,,,覇竜の大牙,3,覇竜の大棘,2,覇竜の上鱗,4,火竜の紅玉,1
ウカムルウルンテ,0,1,7,1,8,99,67,114,-5,0,-3,4,-2,刀匠,2,達人,-4,底力,2,耐泥耐雪,1,,,崩竜の削顎,3,崩竜の堅殻,2,純白の龍鱗,6,,
ウカムルウルンペ,0,2,7,1,8,99,34,65,-4,1,-2,5,-1,射手,2,達人,-4,底力,2,耐泥耐雪,1,,,崩竜の削顎,3,崩竜の堅殻,2,純白の龍鱗,6,,
カイザーメイル,0,1,7,2,7,99,68,115,4,-6,1,-2,-2,細菌学,1,属性解放,1,剣術,2,耐寒,-3,,,炎龍の塵粉,2,炎王龍の堅殻,4,獄炎石,3,古龍の血,3
カイザーレジスト,0,2,7,2,7,99,34,65,5,-5,2,-1,-1,細菌学,1,属性解放,1,装填速度,3,耐寒,-2,,,炎龍の塵粉,2,炎王龍の堅殻,4,獄炎石,3,古龍の血,3
EXカイザーメイル,0,1,7,0,8,99,82,119,5,-7,2,-2,-4,属性解放,1,達人,5,耐寒,-2,,,,,炎王龍チケット,1,炎王龍の堅殻,6,蛇王龍の胸殻,3,古龍骨,3
EXカイザーレジスト,0,2,7,0,8,99,41,67,6,-6,3,-1,-3,属性解放,1,達人,5,耐寒,-2,,,,,炎王龍チケット,1,炎王龍の堅殻,6,蛇王龍の胸殻,3,古龍骨,3
エンプレスメイル,0,1,7,0,7,99,68,115,4,-2,1,-6,-2,匠,1,達人,3,ガード性能,2,火属性攻撃,2,耐寒,-3,炎妃龍のたてがみ,2,獄炎の龍鱗,6,炎王龍の尖角,1,炎龍の宝玉,1
エンプレスレジスト,0,2,7,0,7,99,34,65,5,-1,2,-5,-1,達人,3,ガード強化,2,装填数,1,通常弾強化,2,耐寒,-3,炎妃龍のたてがみ,2,獄炎の龍鱗,6,炎王龍の尖角,1,炎龍の宝玉,1
クシャナディール,0,1,7,1,7,99,68,115,-2,2,-5,5,-6,匠,1,溜め短縮,1,耐暑,4,毒,-2,,,鋼龍の堅殻,4,鋼龍の翼膜,2,カブレライト鉱石,4,古龍の血,2
クシャナバダル,0,2,7,1,7,99,34,65,-1,3,-4,6,-5,溜め短縮,1,装填数,1,耐暑,4,毒,-2,,,鋼龍の堅殻,4,鋼龍の翼膜,2,カブレライト鉱石,4,古龍の血,2
EXクシャナディール,0,1,7,0,8,99,82,119,-3,3,-6,6,-7,溜め短縮,1,火耐性,5,耐暑,4,毒,-2,,,鋼龍チケット,1,鋼龍の尖爪,4,銀火竜の上鱗,6,古龍骨,3
EXクシャナバダル,0,2,7,0,8,99,41,67,-2,4,-5,7,-6,溜め短縮,1,火耐性,5,耐暑,4,毒,-2,,,鋼龍チケット,1,鋼龍の尖爪,4,銀火竜の上鱗,6,古龍骨,3
夜叉【羽衣】,0,1,7,1,8,99,68,115,2,2,0,-2,-2,剣術,2,属性耐性,1,底力,-2,加護,2,,,神龍苔,2,浮岳龍の体液,4,古龍骨,5,希望の証,1
修羅【羽衣】,0,2,7,1,8,99,34,65,3,4,2,-1,-1,属性耐性,1,底力,-2,装填数,2,加護,2,,,神龍苔,2,浮岳龍の体液,4,古龍骨,5,希望の証,1
リベリオンメイル,0,1,7,1,8,99,69,116,3,3,-2,-2,-3,刀匠,3,怒,1,攻撃,-4,,,,,蛇王龍の鋼皮,5,蛇王龍の胸殻,3,蛇王龍の剣鱗,2,天廻龍の光玉,1
ライオットレジスト,0,2,7,1,8,99,35,65,4,4,-1,-1,-2,射手,3,怒,1,攻撃,-4,,,,,蛇王龍の鋼皮,5,蛇王龍の胸殻,3,蛇王龍の剣鱗,2,天廻龍の光玉,1
ミヅハ【胸当て】,0,1,7,1,8,99,69,116,-4,3,0,4,-1,属性解放,2,聴覚保護,1,風圧,4,耐暑,-2,,,霞龍の上皮,2,霞龍の尻尾,1,獄炎石,2,,
トヨタマ【胸当て】,0,2,7,1,8,99,35,65,-3,4,1,5,0,属性解放,2,聴覚保護,1,風圧,4,耐暑,-2,,,霞龍の上皮,2,霞龍の尻尾,1,獄炎石,2,,
忍の裝束・天,0,1,7,2,8,99,81,118,2,-6,4,-3,2,防御,-2,回避性能,2,属性攻撃,2,,,,,希望の証Ｇ,1,勇気の証Ｇ,1,マレコガネ,3,天廻龍の上鱗,5
忍の裝束・地,0,2,7,2,8,99,41,67,3,-5,5,-2,3,防御,-2,回避性能,2,属性攻撃,2,,,,,希望の証Ｇ,1,勇気の証Ｇ,1,マレコガネ,3,天廻龍の上鱗,5
金剛【胴当て】,0,1,7,1,8,99,82,119,-2,3,2,2,-2,運気,2,ガード性能,2,火耐性,-2,耐震,2,,,砦蟹の尖爪,1,鋼龍の堅殻,3,マレコガネ,2,,
不動【胴当て】,0,2,7,1,8,99,41,67,0,5,3,3,-1,反動,2,運気,2,火耐性,-2,耐震,2,,,砦蟹の尖爪,1,鋼龍の堅殻,3,マレコガネ,2,,
ドラゴンハイド,0,1,7,2,8,99,84,119,-3,2,2,-1,-6,痛撃,2,達人,-3,斬れ味,2,,,,,黒龍の角,2,黒龍の甲殻,4,黒龍の鱗,4,火竜の紅玉,1
ドラゴンスキン,0,2,7,2,8,99,42,67,-2,3,3,0,-5,痛撃,2,達人,-3,貫通弾強化,2,,,,,黒龍の角,2,黒龍の甲殻,4,黒龍の鱗,4,火竜の紅玉,1
ヘリオスメイル,1,1,7,1,8,99,84,119,0,3,-2,1,-5,聴覚保護,1,重撃,2,水属性攻撃,3,加護,-2,,,大海龍の甲皮,2,湾曲した龍角,1,濃縮重甲エキス,1,,
ヘリオスレジスト,1,2,7,1,8,99,42,67,1,4,-1,2,-4,聴覚保護,2,重撃,2,水属性攻撃,3,加護,-2,,,大海龍の甲皮,2,湾曲した龍角,1,濃縮重甲エキス,1,,
セレネメイル,2,1,7,1,8,99,84,119,0,3,-2,1,-5,聴覚保護,1,重撃,2,水属性攻撃,3,加護,-2,,,大海龍の甲皮,2,湾曲した龍角,1,濃縮重甲エキス,1,,
セレネレジスト,2,2,7,1,8,99,42,67,1,4,-1,2,-4,聴覚保護,2,重撃,2,水属性攻撃,3,加護,-2,,,大海龍の甲皮,2,湾曲した龍角,1,濃縮重甲エキス,1,,
エスカドラソウル,0,1,7,0,8,99,86,121,-3,-2,3,3,-2,本気,2,属性耐性,2,回避距離,1,属性攻撃,3,気絶,-2,煌黒龍の逆鱗,2,煌黒龍の翼膜,3,覇竜の宝玉,1,,
エスカドラゼーレ,0,2,7,0,8,99,43,68,-2,-1,4,4,-1,本気,3,属性耐性,1,回避距離,1,属性攻撃,2,気絶,-2,煌黒龍の逆鱗,2,煌黒龍の翼膜,3,覇竜の宝玉,1,,
三眼の首飾り,0,0,5,3,4,99,18,61,3,-3,0,0,1,,,,,,,,,,,カブレライト鉱石,3,ノヴァクリスタル,2,,,,
EXキリンＵベスト,0,1,7,2,7,99,1,116,0,0,1,6,3,属性解放,2,属性耐性,1,運気,-2,属性攻撃,2,,,幻獣チケット,1,キリンの上皮,4,岩竜の涙,2,ギルドチケットＧ,1
EXキリンＵケープ,0,2,7,2,7,99,1,66,1,1,2,7,4,属性解放,2,属性耐性,2,運気,-2,属性攻撃,1,,,幻獣チケット,1,キリンの上皮,4,岩竜の涙,2,ギルドチケットＧ,1
キャプテンＪスーツ,0,1,7,0,4,99,26,99,-3,-3,-3,-3,-3,剥ぎ取り,3,運気,2,捕獲,2,加護,-3,,,海賊Ｊチケット,1,獄狼竜の堅殻,5,獄狼竜の龍殻,2,蝕龍蟲,3
キャプテンＪベスト,0,2,7,0,4,99,13,57,-2,-2,-2,-2,-2,剥ぎ取り,3,運気,1,捕獲,2,加護,-3,,,海賊Ｊチケット,1,獄狼竜の堅殻,5,獄狼竜の龍殻,2,蝕龍蟲,3
狩猟迷彩ジャージ,0,1,7,0,4,99,26,110,2,2,2,2,2,剥ぎ取り,10,,,,,,,,,モンハン部認定証,3,桃毛獣の剛毛,3,白兎獣の大耳,2,狂竜結晶,2
狩猟迷彩ジャケット,0,2,7,0,4,99,13,64,3,3,3,3,3,剥ぎ取り,10,,,,,,,,,モンハン部認定証,3,桃毛獣の剛毛,3,白兎獣の大耳,2,狂竜結晶,2
EXインゴットメイル,0,1,7,2,4,99,41,102,-2,-2,2,0,0,砲術,2,ガード強化,2,納刀,1,気まぐれ,-2,,,蛇と蛙チケット,1,フルクライト鉱石,20,竜玉,4,ギルドチケットＳ,1
EXインゴットレジスト,0,2,7,2,4,99,21,62,-1,-1,3,1,1,反動,1,砲術,2,散弾強化,2,気まぐれ,-2,,,蛇と蛙チケット,1,フルクライト鉱石,20,竜玉,4,ギルドチケットＳ,1
伝説Ｊスーツ,0,1,7,0,4,99,44,99,-4,-4,-4,-4,-4,強欲,3,剥ぎ取り,2,加護,-4,,,,,伝説Ｊの海賊帽,1,炎龍の尖爪,4,炎王龍の堅殻,4,炎龍の宝玉,1
伝説Ｊベスト,0,2,7,0,4,99,22,57,-3,-3,-3,-3,-3,強欲,3,剥ぎ取り,2,加護,-4,,,,,伝説Ｊの海賊帽,1,炎龍の尖爪,4,炎王龍の堅殻,4,炎龍の宝玉,1
坊屋ジャケット,0,1,7,0,4,99,44,110,1,1,1,1,1,攻撃,5,気力回復,3,気配,-3,,,,,鈴蘭最強の証,2,ギルドチケットＳ,1,イーオスの上鱗,6,ドスイーオスの頭,3
坊屋ジャンパー,0,2,7,0,4,99,22,64,2,2,2,2,2,攻撃,5,気力回復,3,気配,-3,,,,,鈴蘭最強の証,2,ギルドチケットＳ,1,イーオスの上鱗,6,ドスイーオスの頭,3
ユニクロジャンパー,0,1,7,1,4,99,44,112,-3,1,0,4,0,聴覚保護,2,回避距離,3,食事,-2,耐寒,2,,,ユニクロチケット,2,轟竜のアギト,3,狂竜結晶,2,狂竜結晶の欠片,2
ユニクロパーカー,0,2,7,1,4,99,22,65,-2,2,1,5,1,聴覚保護,2,回避距離,3,食事,-2,耐寒,2,,,ユニクロチケット,2,轟竜のアギト,3,狂竜結晶,2,狂竜結晶の欠片,2
スタールークメイル,0,1,7,3,4,99,52,114,0,0,0,0,0,闘魂,1,不動,1,乗り,3,,,,,スタジオＧパス,1,金火竜の上鱗,3,蒼火竜の堅殻,4,火竜の煌液,2
スタールークレジスト,0,2,7,3,4,99,26,65,1,1,1,1,1,闘魂,1,不動,1,乗り,2,,,,,スタジオＧパス,1,金火竜の上鱗,3,蒼火竜の堅殻,4,火竜の煌液,2
ゾディアスメイル,0,1,7,1,4,99,52,116,1,1,1,1,1,潔癖,3,剣術,2,乗り,-3,,,,,冥天の星くず,1,鋼龍の尖爪,2,鋼龍の翼膜,2,ギルドチケットＧ,1
ゾディアスレジスト,0,2,7,1,4,99,26,65,2,2,2,2,2,潔癖,3,装填数,2,乗り,-3,,,,,冥天の星くず,1,鋼龍の尖爪,2,鋼龍の翼膜,2,ギルドチケットＧ,1
勇者の服,0,1,7,1,5,99,52,116,2,2,2,2,2,属性解放,2,運気,1,体力,4,腹減り,-3,,,トライフォース,1,雌火竜の翼膜,3,雌火竜の堅殻,4,キリンの雷尾,2
勇者の衣,0,2,7,1,5,99,26,65,3,3,3,3,3,属性解放,2,運気,1,体力,4,腹減り,-3,,,トライフォース,1,雌火竜の翼膜,3,雌火竜の堅殻,4,キリンの雷尾,2
地上最強の胴着,0,1,7,0,4,99,52,99,6,6,6,6,6,闘魂,4,底力,2,気配,-5,,,,,地上最強の証明,1,恐暴竜の黒皮,3,恐暴竜の黒鱗,2,恐暴竜の宝玉,1
地上最強の胴衣,0,2,7,0,4,99,26,57,7,7,7,7,7,闘魂,4,底力,2,気配,-5,,,,,地上最強の証明,1,恐暴竜の黒皮,3,恐暴竜の黒鱗,2,恐暴竜の宝玉,1
EXアーティアメイル,0,1,7,1,8,99,52,109,0,-3,-3,2,3,抜刀会心,2,ガード強化,1,研ぎ師,-3,気力回復,3,,,金獅子チケット,1,太古の破片,6,金獅子の闘魂,1,ギルドチケットＧ,1
EXアーティアレジスト,0,2,7,1,8,99,26,63,1,-2,-2,3,4,装填速度,-3,反動,1,装填数,2,精密射撃,3,,,金獅子チケット,1,太古の破片,6,金獅子の闘魂,1,ギルドチケットＧ,1
EXゴアメイル,0,1,7,1,8,99,58,111,-5,3,-3,2,-2,細菌学,2,頑強,2,闘魂,2,火耐性,-3,,,黒蝕竜チケット,1,黒蝕竜の堅殻,5,天廻龍の光玉,2,ギルドチケットＧ,1
EXゴアレジスト,0,2,7,1,8,99,29,64,-4,4,-2,3,-1,細菌学,2,頑強,2,闘魂,2,火耐性,-3,,,黒蝕竜チケット,1,黒蝕竜の堅殻,5,天廻龍の光玉,2,ギルドチケットＧ,1
EXリベリオンメイル,0,1,7,1,8,99,81,118,3,3,-2,-2,-3,怒,1,剛撃,2,攻撃,-4,狂撃耐性,1,,,蛇王龍チケット,1,蛇王龍の胸殻,4,天廻龍の光玉,3,ギルドチケットＧ,2
EXライオットレジスト,0,2,7,1,8,99,41,67,4,4,-1,-1,-2,怒,1,剛撃,2,攻撃,-4,狂撃耐性,1,,,蛇王龍チケット,1,蛇王龍の胸殻,4,天廻龍の光玉,3,ギルドチケットＧ,2
ミラバルハイド,0,1,7,0,8,99,86,121,2,-1,1,-3,-7,怒,1,防御,-3,斬れ味,2,スタミナ,3,,,黒龍の紅角,2,黒龍の紅殻,5,黒龍の紅鱗,4,獄狼竜の昏玉,1
ミラバルスキン,0,2,7,0,8,99,43,63,3,0,2,-2,-6,怒,1,防御,-3,スタミナ,3,通常弾強化,2,,,黒龍の紅角,2,黒龍の紅殻,5,黒龍の紅鱗,4,獄狼竜の昏玉,1
