#名前,"性別(0=両,1=男,2=女)","タイプ(0=両方,1=剣士,2=ガンナー)",レア度,スロット数,入手時期／集☆（99=集入手不可）,入手時期／村☆（99=村入手不可）,初期防御力,最終防御力,火耐性,水耐性,雷耐性,氷耐性,龍耐性,スキル系統1,スキル値1,スキル系統2,スキル値2,スキル系統3,スキル値3,スキル系統4,スキル値4,スキル系統5,スキル値5,生産素材1,個数,生産素材2,個数,生産素材3,個数,生産素材4,個数
レウスＳキャップ,0,0,5,3,5,99,28,64,4,1,-1,1,-3,攻撃,4,火属性攻撃,1,回復量,-2,,,,,火竜の上鱗,4,火竜の紅玉,1,爆炎袋,3,尖竜骨,3
リオソウルヘルム,0,0,6,3,6,99,58,111,3,0,0,-2,-4,達人,1,体力,-3,聴覚保護,1,斬れ味,2,,,蒼火竜の堅殻,2,蒼火竜の翼,1,火竜の紅玉,1,マレコガネ,3
リオソウルキャップ,0,0,6,3,6,99,29,64,4,1,1,-1,-3,達人,1,体力,-3,聴覚保護,2,通常弾強化,2,,,蒼火竜の堅殻,2,蒼火竜の翼,1,火竜の紅玉,1,マレコガネ,3
シルバーソルヘルム,0,0,7,1,7,99,81,118,2,-7,-4,0,4,痛撃,2,斬れ味,3,火属性攻撃,4,回復量,-3,,,銀火竜の上鱗,5,古龍の血,1,火竜の煌液,3,ノヴァクリスタル,1
シルバーソルキャップ,0,0,7,1,7,99,41,67,3,-6,-3,1,5,痛撃,3,貫通弾強化,2,火属性攻撃,4,回復量,-3,,,銀火竜の上鱗,5,古龍の血,1,火竜の煌液,3,ノヴァクリスタル,1
EXレウスヘルム,0,0,7,2,8,99,57,112,3,0,-2,0,-4,剛撃,1,匠,2,底力,2,気力回復,-1,狩人,2,希望の証,1,火竜の翼,5,火竜の延髄,1,爆炎袋,2
EXレウスキャップ,0,0,7,2,8,99,28,64,4,1,-1,1,-3,剛撃,1,底力,2,装填数,2,気力回復,-1,狩人,2,希望の証,1,火竜の翼,5,火竜の延髄,1,爆炎袋,2
グラビドＳヘルム,0,0,5,1,5,99,57,112,3,-4,0,2,-3,匠,1,防御,4,ガード性能,3,スタミナ,-2,,,鎧竜の堅殻,5,鎧竜の頭殻,2,竜玉,1,堅竜骨,3
グラビドＳキャップ,0,0,5,1,5,99,29,64,4,-3,1,3,-2,反動,3,防御,4,スタミナ,-2,装填数,1,,,鎧竜の堅殻,5,鎧竜の頭殻,2,竜玉,1,堅竜骨,3
グラビドＵヘルム,0,0,6,2,6,99,58,111,3,-5,1,1,1,防御,1,ガード強化,3,スタミナ,-3,,,,,黒鎧竜の堅殻,5,黒鎧竜の頭殻,1,竜玉,1,マレコガネ,3
グラビドＵキャップ,0,0,6,2,6,99,29,64,4,-4,2,2,2,防御,1,ガード強化,3,スタミナ,-3,,,,,黒鎧竜の堅殻,5,黒鎧竜の頭殻,1,竜玉,1,マレコガネ,3
ベリオヘルム,0,0,5,1,5,99,57,112,-5,0,-1,3,0,回避性能,1,氷属性攻撃,2,体術,3,気力回復,-2,,,琥珀色の鋭牙,2,アルビノの霜降り,1,真珠色の柔皮,5,,
ベリオキャップ,0,0,5,1,5,99,29,64,-4,1,0,4,1,回避性能,2,氷属性攻撃,2,体術,4,気力回復,-2,,,琥珀色の鋭牙,2,アルビノの霜降り,1,真珠色の柔皮,5,,
ブラキＳヘルム,0,0,6,2,6,99,57,112,3,-4,0,-2,0,抜刀会心,1,闘魂,2,回避性能,-2,底力,2,爆弾強化,2,砕竜の堅黒曜甲,3,砕竜の尖頭殻,2,なぞの粘菌,3,獄炎石,4
ブラキＳキャップ,0,0,6,2,6,99,28,64,4,-3,1,-1,1,速射,1,闘魂,2,回避性能,-2,底力,3,爆弾強化,2,砕竜の堅黒曜甲,3,砕竜の尖頭殻,2,なぞの粘菌,3,獄炎石,4
アグナヘルム,0,0,6,0,6,99,59,112,3,-5,0,-1,0,斬れ味,4,ガード性能,2,底力,-2,火属性攻撃,3,燃鱗,2,炎戈竜の堅殻,4,炎戈竜の上ヒレ,1,イーオスの上皮,4,,
アグナキャップ,0,0,6,0,6,99,30,64,4,-4,1,0,1,底力,-2,通常弾強化,3,精密射撃,2,火属性攻撃,4,燃鱗,2,炎戈竜の堅殻,4,炎戈竜の上ヒレ,1,イーオスの上皮,4,,
ガルルガＳヘルム,0,0,5,1,6,99,60,113,3,-4,3,-4,1,達人,3,聴覚保護,2,斬れ味,1,,,,,黒狼鳥の地獄耳,2,イカしたクチバシ,2,黒狼鳥の堅殻,3,黒狼鳥のたてがみ,4
ガルルガＳキャップ,0,0,5,1,6,99,30,64,4,-3,4,-3,2,達人,3,聴覚保護,2,貫通弾強化,1,,,,,黒狼鳥の地獄耳,2,イカしたクチバシ,2,黒狼鳥の堅殻,3,黒狼鳥のたてがみ,4
ラギアヘルム,0,0,6,2,6,99,60,113,-5,1,3,-1,-1,属性解放,3,痛撃,1,特殊攻撃,-2,溜め短縮,1,,,海竜の高電殻,2,蒼火竜の上鱗,3,蒼火竜の尻尾,2,,
ラギアキャップ,0,0,6,2,6,99,30,64,-4,2,4,0,0,属性解放,2,痛撃,2,特殊攻撃,-2,溜め短縮,2,,,海竜の高電殻,2,蒼火竜の上鱗,3,蒼火竜の尻尾,2,,
キリンＳホーン,0,0,6,1,8,99,60,113,-3,-3,5,-1,3,属性解放,2,属性耐性,2,運気,-2,属性攻撃,2,,,キリンの上皮,6,キリンの蒼角,3,キリンの雷尾,5,イカしたクチバシ,3
キリンＳコルノ,0,0,6,1,8,99,30,64,-2,-2,6,0,4,属性解放,2,属性耐性,2,運気,-2,属性攻撃,2,,,キリンの上皮,6,キリンの蒼角,3,キリンの雷尾,5,イカしたクチバシ,3
キリンＵホーン,0,0,7,1,8,99,65,114,-3,-3,-1,6,3,属性耐性,2,運気,-2,氷属性攻撃,3,属性攻撃,2,,,キリンの氷角,2,キリンの霜尾,2,キリンの上皮,3,キリンの蒼角,5
キリンＵコルノ,0,0,7,1,8,99,33,65,-2,-2,0,7,4,属性耐性,2,運気,-2,氷属性攻撃,4,属性攻撃,2,,,キリンの氷角,2,キリンの霜尾,2,キリンの上皮,3,キリンの蒼角,5
ユクモノカサ・天,0,0,6,2,8,99,60,113,-1,0,2,0,0,匠,2,研ぎ師,3,回復量,1,加護,1,,,蛇王龍の鋼皮,3,凶星の破片,1,蛇王龍の睨眼,1,丸鳥の羽,1
ユクモノカサ・地,0,0,6,2,8,99,30,64,0,1,3,1,1,装填速度,3,装填数,2,回復量,1,加護,1,,,蛇王龍の鋼皮,3,凶星の破片,1,蛇王龍の睨眼,1,丸鳥の羽,1
セイラーフード,2,0,6,2,8,99,60,113,0,2,0,-2,0,運気,1,広域,4,気配,-3,,,,,希望の証,1,狩猟王のコイン,2,ガマのコイン,5,ノヴァクリスタル,5
セイラーキャップ,2,0,6,2,8,99,30,64,1,3,1,-1,1,運気,2,広域,5,気配,-2,,,,,希望の証,1,狩猟王のコイン,2,ガマのコイン,5,ノヴァクリスタル,5
バンギスヘルム,0,0,6,0,7,99,62,113,0,0,-4,1,-4,攻撃,3,斬れ味,2,食事,5,腹減り,-2,,,恐暴竜の頭殻,2,恐暴竜の黒皮,4,恐暴竜の唾液,3,カワズの殿油,1
バンギスキャップ,0,0,6,0,7,99,31,64,1,1,-3,2,-3,反動,1,攻撃,4,食事,3,腹減り,-2,,,恐暴竜の頭殻,2,恐暴竜の黒皮,4,恐暴竜の唾液,3,カワズの殿油,1
グリードヘルム,0,0,7,0,7,99,64,113,-1,-1,-3,-1,-1,強欲,1,攻撃,3,食事,3,腹減り,-2,,,歴戦の漆黒皮,4,恐暴竜の黒鱗,2,恐暴竜の頭殻,4,古龍骨,2
グリードキャップ,0,0,7,0,7,99,32,64,0,0,-2,0,0,強欲,2,攻撃,4,食事,2,腹減り,-2,,,歴戦の漆黒皮,4,恐暴竜の黒鱗,2,恐暴竜の頭殻,4,古龍骨,2
残陽・覇【兜】,1,0,7,2,7,99,64,113,3,2,-4,3,-4,抜刀会心,2,不動,2,達人,2,底力,-3,,,豪山龍の上紅鱗,5,荒々しい龍尖角,4,豪山龍の堅岩殻,5,勇気の証Ｇ,1
東雲・覇【陣笠】,1,0,7,2,7,99,32,64,4,3,-3,4,-3,装填速度,-3,速射,2,不動,2,貫通弾強化,2,,,豪山龍の上紅鱗,5,荒々しい龍尖角,4,豪山龍の堅岩殻,5,勇気の証Ｇ,1
常磐・覇【兜】,2,0,7,2,7,99,64,113,3,2,-4,3,-4,抜刀会心,2,不動,2,達人,2,底力,-3,,,豪山龍の上紅鱗,5,荒々しい龍尖角,4,豪山龍の堅岩殻,5,勇気の証Ｇ,1
八千代・覇【冠】,2,0,7,2,7,99,32,64,4,3,-3,4,-3,装填速度,-3,速射,2,不動,2,貫通弾強化,2,,,豪山龍の上紅鱗,5,荒々しい龍尖角,4,豪山龍の堅岩殻,5,勇気の証Ｇ,1
大和【兜】,1,0,7,2,8,99,67,114,3,1,0,-4,-4,防御,4,達人,2,底力,-2,溜め短縮,2,,,希望の証,1,豪山龍の上紅鱗,5,荒々しい龍尖角,4,豪山龍の堅岩殻,5
陸奥【烏帽子】,1,0,7,2,8,99,34,65,4,2,1,-3,-3,装填速度,-2,反動,2,防御,3,貫通弾強化,2,,,希望の証,1,豪山龍の上紅鱗,5,荒々しい龍尖角,4,豪山龍の堅岩殻,5
日向【鉢金】,2,0,7,2,8,99,67,114,3,1,0,-4,-4,防御,4,達人,2,底力,-2,溜め短縮,2,,,希望の証,1,豪山龍の上紅鱗,5,荒々しい龍尖角,4,豪山龍の堅岩殻,5
天城【鉢金】,2,0,7,2,8,99,34,65,4,2,1,-3,-3,装填速度,-2,反動,2,防御,3,貫通弾強化,2,,,希望の証,1,豪山龍の上紅鱗,5,荒々しい龍尖角,4,豪山龍の堅岩殻,5
アークＳヘルム,1,0,7,1,7,99,65,114,-4,4,0,3,-6,剣術,3,本気,4,火耐性,-2,狂撃耐性,2,,,天廻龍の尖角,2,天廻龍の上鱗,4,天廻龍の甲殻,4,フルクライト鉱石,2
アークＳキャップ,1,0,7,2,7,99,33,65,-3,5,1,4,-5,本気,3,精密射撃,2,火耐性,-2,狂撃耐性,2,,,天廻龍の尖角,2,天廻龍の上鱗,4,天廻龍の甲殻,4,フルクライト鉱石,2
フィリアＳヘルム,2,0,7,1,7,99,65,114,-4,4,0,3,-6,剣術,3,本気,4,火耐性,-2,狂撃耐性,2,,,天廻龍の尖角,2,天廻龍の上鱗,4,天廻龍の甲殻,4,フルクライト鉱石,2
フィリアＳキャップ,2,0,7,2,7,99,33,65,-3,5,1,4,-5,本気,3,精密射撃,2,火耐性,-2,狂撃耐性,2,,,天廻龍の尖角,2,天廻龍の上鱗,4,天廻龍の甲殻,4,フルクライト鉱石,2
金色ノ添髪,0,0,7,2,7,99,65,114,2,1,3,-6,2,本気,1,闘魂,2,スタミナ,-1,,,,,金獅子の尖角,2,黄金の毛,1,金獅子の黒毛,3,火竜の逆鱗,1
黒子ノ面隠,0,0,7,2,7,99,33,65,3,2,4,-5,3,本気,1,闘魂,2,スタミナ,-1,,,,,金獅子の尖角,2,黄金の毛,1,金獅子の黒毛,3,火竜の逆鱗,1
怒天ノ添髪,0,0,7,2,7,99,81,118,2,1,4,-7,2,匠,1,本気,2,闘魂,2,スタミナ,-2,,,羅刹の金角,2,金獅子の怒髪,3,金獅子の尖角,1,火竜の紅玉,1
心滅ノ面隠,0,0,7,2,7,99,41,67,3,2,5,-6,3,装填速度,1,本気,2,闘魂,2,スタミナ,-2,,,羅刹の金角,2,金獅子の怒髪,3,金獅子の尖角,1,火竜の紅玉,1
アカムトサクパケ,0,0,7,0,7,99,65,114,4,0,-3,2,-5,匠,1,達人,4,聴覚保護,2,斬れ味,-2,,,覇竜の大棘,3,覇竜の上鱗,4,覇竜の堅殻,6,轟竜のアギト,1
アカムトサクイマキ,0,0,7,1,7,99,33,65,5,1,-2,3,-4,装填速度,-2,達人,3,聴覚保護,2,装填数,1,,,覇竜の大棘,3,覇竜の上鱗,4,覇竜の堅殻,6,轟竜のアギト,1
ウカムルサクパケ,0,0,7,1,8,99,67,114,-5,0,-3,4,-2,刀匠,1,達人,-2,底力,3,耐泥耐雪,3,,,崩竜の堅殻,3,崩竜の削顎,2,轟竜のアギト,1,,
ウカムルサクイマキ,0,0,7,1,8,99,34,65,-4,1,-2,5,-1,射手,1,達人,-2,底力,3,耐泥耐雪,3,,,崩竜の堅殻,3,崩竜の削顎,2,轟竜のアギト,1,,
カイザークラウン,0,0,7,2,7,99,68,115,4,-6,1,-2,-2,細菌学,2,属性解放,3,剣術,3,耐寒,-1,,,炎王龍の尖角,2,獄炎の龍鱗,5,炎龍の宝玉,1,,
カイザーマスク,0,0,7,1,7,99,34,65,5,-5,2,-1,-1,細菌学,2,属性解放,3,装填速度,4,耐寒,-1,,,炎王龍の尖角,2,獄炎の龍鱗,5,炎龍の宝玉,1,,
EXカイザークラウン,0,0,7,0,8,99,82,119,5,-7,2,-2,-4,属性解放,2,達人,3,斬れ味,3,耐寒,-1,,,炎王龍チケット,2,炎王龍のたてがみ,4,蛇王龍の鉤爪,3,炎龍の宝玉,1
EXカイザーマスク,0,0,7,0,8,99,41,67,6,-6,3,-1,-3,属性解放,2,達人,3,通常弾強化,3,耐寒,-1,,,炎王龍チケット,2,炎王龍のたてがみ,4,蛇王龍の鉤爪,3,炎龍の宝玉,1
エンプレスセクター,0,0,7,3,6,99,68,115,4,-2,1,-6,-2,属性解放,1,達人,2,ガード性能,1,耐寒,-1,,,炎妃龍のたてがみ,2,黒轟竜の尖爪,4,黒轟竜の上鱗,3,獄炎石,2
エンプレスマスク,0,0,7,3,6,99,34,65,5,-1,2,-5,-1,属性解放,1,達人,2,ガード強化,1,耐寒,-1,,,炎妃龍のたてがみ,2,黒轟竜の尖爪,4,黒轟竜の上鱗,3,獄炎石,2
クシャナアンク,0,0,7,2,7,99,68,115,-2,2,-5,5,-6,属性解放,2,溜め短縮,3,耐暑,1,毒,-2,,,鋼龍の堅殻,2,鋼龍の尖角,1,鋼龍の宝玉,1,マレコガネ,2
クシャナスーラ,0,0,7,2,7,99,34,65,-1,3,-4,6,-5,属性解放,2,溜め短縮,3,耐暑,1,毒,-2,,,鋼龍の堅殻,2,鋼龍の尖角,1,鋼龍の宝玉,1,マレコガネ,2
EXクシャナアンク,0,0,7,1,8,99,82,119,-3,3,-6,6,-7,剣術,2,溜め短縮,3,耐暑,1,毒,-2,,,鋼龍チケット,2,鋼龍の尖角,3,銀火竜の堅殻,5,鋼龍の宝玉,1
EXクシャナスーラ,0,0,7,1,8,99,41,67,-2,4,-5,7,-6,装填速度,2,溜め短縮,3,耐暑,1,毒,-2,,,鋼龍チケット,2,鋼龍の尖角,3,銀火竜の堅殻,5,鋼龍の宝玉,1
夜叉【御面】,0,0,7,2,8,99,68,115,2,2,0,-2,-2,剣術,2,属性耐性,2,底力,-2,加護,1,,,神龍苔,3,神龍木,2,浮岳龍の体液,5,,
修羅【御面】,0,0,7,2,8,99,34,65,3,4,2,-1,-1,属性耐性,2,底力,-2,装填数,2,加護,1,,,神龍苔,3,神龍木,2,浮岳龍の体液,5,,
リベリオンヘルム,0,0,7,0,8,99,69,116,3,3,-2,-2,-3,怒,2,強欲,2,攻撃,-2,,,,,蛇王龍の尾鱗,4,蛇王龍の睨眼,2,渦巻骨,4,黒蝕竜の尖触角,1
ライオットキャップ,0,0,7,0,8,99,35,65,4,4,-1,-1,-2,怒,2,強欲,2,攻撃,-2,,,,,蛇王龍の尾鱗,4,蛇王龍の睨眼,2,渦巻骨,4,黒蝕竜の尖触角,1
ミヅハ【烏帽子】,0,0,7,1,8,99,69,116,-4,3,0,4,-1,匠,1,聴覚保護,5,風圧,4,耐暑,-2,,,霞龍の上皮,3,霞龍の宝玉,1,古龍の血,2,,
トヨタマ【烏帽子】,0,0,7,1,8,99,35,65,-3,4,1,5,0,聴覚保護,5,装填数,1,風圧,4,耐暑,-2,,,霞龍の上皮,3,霞龍の宝玉,1,古龍の血,2,,
忍の面・天,0,0,7,2,8,99,81,118,2,-6,4,-3,2,防御,-2,回避性能,2,属性攻撃,2,,,,,希望の証Ｇ,1,勇気の証Ｇ,1,フルクライト鉱石,3,覇竜の上鱗,5
忍の面・地,0,0,7,2,8,99,41,67,3,-5,5,-2,3,防御,-2,回避性能,2,属性攻撃,2,,,,,希望の証Ｇ,1,勇気の証Ｇ,1,フルクライト鉱石,3,覇竜の上鱗,5
金剛【兜】,0,0,7,1,8,99,82,119,-2,3,2,2,-2,運気,2,ガード性能,3,火耐性,-2,耐震,2,,,砦蟹の堅甲,1,鋼龍の宝玉,1,マレコガネ,1,,
不動【兜】,0,0,7,1,8,99,41,67,0,5,3,3,-1,反動,3,運気,2,火耐性,-2,耐震,2,,,砦蟹の堅甲,1,鋼龍の宝玉,1,マレコガネ,1,,
ドラゴンヘッド,0,0,7,3,8,99,84,119,-3,2,2,-1,-6,痛撃,2,達人,-3,斬れ味,1,,,,,黒龍の眼,2,黒龍の鱗,4,黒龍の角,4,鎧竜の延髄,1
ドラゴンフェイス,0,0,7,3,8,99,42,67,-2,3,3,0,-5,痛撃,2,達人,-3,貫通弾強化,1,,,,,黒龍の眼,2,黒龍の鱗,4,黒龍の角,4,鎧竜の延髄,1
ヘリオスヘルム,1,0,7,2,8,99,84,119,0,3,-2,1,-5,聴覚保護,4,重撃,1,水属性攻撃,1,加護,-2,,,湾曲した龍角,2,神秘の発光体,1,金火竜の上棘,1,,
ヘリオスキャップ,1,0,7,2,8,99,42,67,1,4,-1,2,-4,聴覚保護,3,重撃,1,水属性攻撃,1,加護,-2,,,湾曲した龍角,2,神秘の発光体,1,金火竜の上棘,1,,
セレネヘルム,2,0,7,2,8,99,84,119,0,3,-2,1,-5,聴覚保護,4,重撃,1,水属性攻撃,1,加護,-2,,,湾曲した龍角,2,神秘の発光体,1,金火竜の上棘,1,,
セレネキャップ,2,0,7,2,8,99,42,67,1,4,-1,2,-4,聴覚保護,3,重撃,1,水属性攻撃,1,加護,-2,,,湾曲した龍角,2,神秘の発光体,1,金火竜の上棘,1,,
エスカドラワイズ,0,0,7,0,8,99,86,121,0,-2,0,0,-2,本気,2,属性耐性,1,回避距離,2,属性攻撃,1,気絶,-1,天をつらぬく角,1,荒々しい龍尖角,3,竜玉,5,,
エスカドラサジェス,0,0,7,0,8,99,43,68,1,-1,1,1,-1,本気,1,属性耐性,2,回避距離,2,属性攻撃,2,気絶,-1,天をつらぬく角,1,荒々しい龍尖角,3,竜玉,5,,
三眼のピアス,0,0,5,3,4,99,18,61,0,0,0,0,1,,,,,,,,,,,カブレライト鉱石,3,ノヴァクリスタル,2,,,,
勝者の羽飾り,0,0,6,3,8,99,25,63,0,0,0,0,0,護石収集,2,,,,,,,,,※闘技大会,1,,,,,,
勇者の羽飾り,0,0,6,3,8,99,25,63,0,0,0,0,0,増幅,2,,,,,,,,,※闘技大会,1,,,,,,
覇者の羽飾り,0,0,7,3,8,99,25,63,0,0,0,0,0,剛撃,2,,,,,,,,,※闘技大会,1,,,,,,
知略の眼鏡,0,0,7,1,8,99,25,63,3,3,3,3,3,千里眼,4,観察眼,6,,,,,,,撃龍王のコイン,5,ノヴァクリスタル,5,,,,
アイルーヘアバンド,0,0,7,2,8,99,25,63,2,2,2,2,2,盗み無効,10,,,,,,,,,撃龍王のコイン,5,肉球のスタンプ,3,,,,
スカルヘッド,0,0,5,0,5,99,58,111,3,-1,-1,-1,2,胴系統倍化,1,,,,,,,,,獄炎石,3,いにしえの龍骨,5,なぞの頭骨,5,なぞの骨,10
スカルフェイス,0,0,5,0,5,99,29,64,4,0,0,0,3,胴系統倍化,1,,,,,,,,,獄炎石,3,いにしえの龍骨,5,なぞの頭骨,5,なぞの骨,10
EXキリンＵホーン,0,0,7,2,7,99,1,116,0,0,1,6,3,属性解放,3,属性耐性,3,運気,-2,属性攻撃,2,,,幻獣チケット,1,キリンの蒼角,2,キリンの雷尾,3,ギルドチケットＧ,2
EXキリンＵコルノ,0,0,7,2,7,99,1,66,1,1,2,7,4,属性解放,2,属性耐性,3,運気,-2,属性攻撃,3,,,幻獣チケット,1,キリンの蒼角,2,キリンの雷尾,3,ギルドチケットＧ,2
キャプテンＪハット,0,0,7,1,4,99,26,99,-3,-3,-3,-3,-3,剥ぎ取り,2,運気,2,捕獲,1,加護,-3,,,海賊Ｊチケット,1,獄狼竜の龍毛,3,獄狼竜の尖角,4,狂竜結晶,3
キャプテンＪロジャー,0,0,7,1,4,99,13,57,-2,-2,-2,-2,-2,剥ぎ取り,3,運気,3,捕獲,1,加護,-3,,,海賊Ｊチケット,1,獄狼竜の龍毛,3,獄狼竜の尖角,4,狂竜結晶,3
EXインゴットヘルム,0,0,7,2,4,99,41,102,-2,-2,2,0,0,刀匠,1,砲術,3,ガード強化,2,納刀,1,気まぐれ,-3,蛇と蛙チケット,1,フルクライト鉱石,12,絞蛇竜の上鳴甲,4,ギルドチケットＳ,2
EXインゴットキャップ,0,0,7,2,4,99,21,62,-1,-1,3,1,1,射手,1,反動,1,砲術,3,散弾強化,2,気まぐれ,-3,蛇と蛙チケット,1,フルクライト鉱石,12,絞蛇竜の上鳴甲,4,ギルドチケットＳ,2
伝説Ｊハット,0,0,7,0,4,99,44,99,-4,-4,-4,-4,-4,胴系統倍化,1,,,,,,,,,伝説Ｊの海賊帽,2,炎王龍のたてがみ,3,炎王龍の尖角,2,炎龍の塵粉,2
伝説Ｊロジャー,0,0,7,0,4,99,22,57,-3,-3,-3,-3,-3,胴系統倍化,1,,,,,,,,,伝説Ｊの海賊帽,2,炎王龍のたてがみ,3,炎王龍の尖角,2,炎龍の塵粉,2
ユニクロフード,0,0,7,2,4,99,44,112,-3,1,0,4,0,聴覚保護,2,回避距離,3,食事,-2,耐寒,2,,,ユニクロチケット,1,轟竜の堅殻,4,狂竜結晶,1,竜玉,1
ユニクロキャップ,0,0,7,2,4,99,22,65,-2,2,1,5,1,聴覚保護,2,回避距離,3,食事,-2,耐寒,2,,,ユニクロチケット,1,轟竜の堅殻,4,狂竜結晶,1,竜玉,1
スタールークヘルム,0,0,7,2,4,99,52,114,0,0,0,0,0,潔癖,2,闘魂,2,乗り,2,,,,,スタジオＧパス,1,金火竜の堅殻,3,蒼火竜の上鱗,2,金火竜の上棘,4
スタールークキャップ,0,0,7,2,4,99,26,65,1,1,1,1,1,潔癖,2,闘魂,3,乗り,2,,,,,スタジオＧパス,1,金火竜の堅殻,3,蒼火竜の上鱗,2,金火竜の上棘,4
ゾディアスヘルム,0,0,7,2,4,99,52,116,1,1,1,1,1,潔癖,1,剣術,3,匠,2,乗り,-3,,,冥天の星くず,1,鋼龍の堅殻,2,鋼龍の翼膜,2,鋼龍の宝玉,1
ゾディアスキャップ,0,0,7,3,4,99,26,65,2,2,2,2,2,潔癖,1,装填数,3,乗り,-3,,,,,冥天の星くず,1,鋼龍の堅殻,2,鋼龍の翼膜,2,鋼龍の宝玉,1
勇者の帽子,0,0,7,0,4,99,52,116,2,2,2,2,2,属性解放,2,運気,3,聴覚保護,-4,加護,3,,,トライフォース,1,黄金の毛,2,雌火竜の翼膜,2,ギルドチケットＳ,2
勇者の頭巾,0,0,7,0,4,99,26,65,3,3,3,3,3,属性解放,2,運気,3,聴覚保護,-4,加護,4,,,トライフォース,1,黄金の毛,2,雌火竜の翼膜,2,ギルドチケットＳ,2
逆巻く怒髪,0,0,7,0,4,99,52,99,6,6,6,6,6,怒,2,闘魂,3,気配,-5,,,,,地上最強の証明,1,黄金の毛,3,恐暴竜の唾液,1,恐暴竜の頭殻,2
威圧の逆髪,0,0,7,0,4,99,26,57,7,7,7,7,7,怒,2,闘魂,3,気配,-5,,,,,地上最強の証明,1,黄金の毛,3,恐暴竜の唾液,1,恐暴竜の頭殻,2
EXアーティアヘルム,0,0,7,2,8,99,52,109,0,-3,-3,2,3,属性解放,2,抜刀会心,3,研ぎ師,-3,,,,,金獅子チケット,1,太古の破片,4,金獅子の尖爪,2,ギルドチケットＧ,1
EXアーティアキャップ,0,0,7,2,8,99,26,63,1,-2,-2,3,4,装填速度,-3,速射,3,装填数,3,,,,,金獅子チケット,1,太古の破片,4,金獅子の尖爪,2,ギルドチケットＧ,1
EXゴアヘルム,0,0,7,1,8,99,58,111,-5,3,-3,2,-2,細菌学,2,剣術,3,闘魂,4,火耐性,-3,,,黒蝕竜チケット,1,黒蝕竜の尖触角,4,天廻龍の上虹翼,5,ギルドチケットＧ,1
EXゴアキャップ,0,0,7,2,8,99,29,64,-4,4,-2,3,-1,細菌学,2,闘魂,3,精密射撃,2,火耐性,-3,,,黒蝕竜チケット,1,黒蝕竜の尖触角,4,天廻龍の上虹翼,5,ギルドチケットＧ,1
EXリベリオンヘルム,0,0,7,1,8,99,81,118,3,3,-2,-2,-3,怒,2,頑強,2,攻撃,-2,狂撃耐性,0,,,蛇王龍チケット,1,蛇王龍の睨眼,3,渦巻骨,8,凶星の破片,2
EXライオットキャップ,0,0,7,1,8,99,41,67,4,4,-1,-1,-2,怒,2,頑強,2,攻撃,-2,狂撃耐性,1,,,蛇王龍チケット,1,蛇王龍の睨眼,3,渦巻骨,8,凶星の破片,2
ミラバルヘッド,0,0,7,1,8,99,86,121,2,-1,1,-3,-7,怒,3,防御,-3,斬れ味,1,スタミナ,1,,,黒龍の魔眼,3,黒龍の紅鱗,5,黒龍の紅角,2,覇竜の宝玉,1
ミラバルフェイス,0,0,7,1,8,99,43,63,3,0,2,-2,-6,怒,3,防御,-3,スタミナ,1,通常弾強化,1,,,黒龍の魔眼,3,黒龍の紅鱗,5,黒龍の紅角,2,覇竜の宝玉,1
