#名前,"性別(0=両,1=男,2=女)","タイプ(0=両方,1=剣士,2=ガンナー)",レア度,スロット数,入手時期／集☆（99=集入手不可）,入手時期／村☆（99=村入手不可）,初期防御力,最終防御力,火耐性,水耐性,雷耐性,氷耐性,龍耐性,スキル系統1,スキル値1,スキル系統2,スキル値2,スキル系統3,スキル値3,スキル系統4,スキル値4,スキル系統5,スキル値5,生産素材1,個数,生産素材2,個数,生産素材3,個数,生産素材4,個数
グラビドＵコート,0,2,6,1,6,99,29,64,4,-4,2,2,2,防御,4,ガード強化,2,スタミナ,-2,燃鱗,1,,,黒鎧竜の堅殻,1,鎧竜の堅殻,3,堅竜骨,1,ノヴァクリスタル,1
ベリオフォールド,0,1,5,0,5,99,57,112,-5,0,-1,3,0,回避性能,2,氷属性攻撃,3,体術,5,気力回復,-2,,,琥珀色の鋭牙,2,氷牙竜の上毛皮,4,竜玉,1,,
ベリオコート,0,2,5,0,5,99,29,64,-4,1,0,4,1,回避性能,2,氷属性攻撃,3,体術,4,気力回復,-2,,,琥珀色の鋭牙,2,氷牙竜の上毛皮,4,竜玉,1,,
ブラキＳフォールド,0,1,6,1,6,99,57,112,3,-4,0,-2,0,闘魂,4,回避性能,-2,底力,2,爆弾強化,1,回避距離,1,砕竜の剛拳,2,砕竜の尻尾,1,砕竜の堅殻,4,砕竜の宝玉,1
ブラキＳコート,0,2,6,1,6,99,28,64,4,-3,1,-1,1,闘魂,4,回避性能,-2,底力,1,爆弾強化,1,回避距離,1,砕竜の剛拳,2,砕竜の尻尾,1,砕竜の堅殻,4,砕竜の宝玉,1
アグナフォールド,0,1,6,1,6,99,59,112,3,-5,0,-1,0,ガード性能,3,底力,-2,火属性攻撃,3,燃鱗,2,,,炎戈竜の堅殻,2,竜玉,1,イーオスの上鱗,6,,
アグナコート,0,2,6,2,6,99,30,64,4,-4,1,0,1,底力,-2,通常弾強化,1,精密射撃,1,火属性攻撃,2,燃鱗,2,炎戈竜の堅殻,2,竜玉,1,イーオスの上鱗,6,,
ガルルガＳフォールド,0,1,5,1,6,99,60,113,3,-4,3,-4,1,達人,2,聴覚保護,1,斬れ味,3,,,,,黒狼鳥の上鱗,4,黒狼鳥の堅殻,4,爆炎袋,3,カブレライト鉱石,2
ガルルガＳコート,0,2,5,1,6,99,30,64,4,-3,4,-3,2,達人,2,聴覚保護,1,貫通弾強化,3,,,,,黒狼鳥の上鱗,4,黒狼鳥の堅殻,4,爆炎袋,3,カブレライト鉱石,2
ラギアフォールド,0,1,6,3,6,99,60,113,-5,1,3,-1,-1,痛撃,2,特殊攻撃,-2,溜め短縮,1,,,,,海竜の高電殻,1,蒼火竜の堅殻,4,火竜の逆鱗,1,,
ラギアコート,0,2,6,3,6,99,30,64,-4,2,4,0,0,痛撃,2,特殊攻撃,-2,溜め短縮,1,,,,,海竜の高電殻,1,蒼火竜の堅殻,4,火竜の逆鱗,1,,
キリンＳフープ,0,1,6,1,8,99,60,113,-3,-3,5,-1,3,属性解放,2,属性耐性,3,運気,-3,属性攻撃,2,,,キリンの上皮,5,キリンの皮,3,キリンの蒼角,2,電撃袋,3
キリンＳショルト,0,2,6,1,8,99,30,64,-2,-2,6,0,4,属性解放,2,属性耐性,2,運気,-3,属性攻撃,2,,,キリンの上皮,5,キリンの皮,3,キリンの蒼角,2,電撃袋,3
キリンＵフープ,0,1,7,1,8,99,65,114,-3,-3,-1,6,3,属性耐性,2,運気,-3,氷属性攻撃,3,属性攻撃,3,,,キリンの霜尾,2,キリンの氷角,2,キリンの上皮,8,凍結袋,3
キリンＵショルト,0,2,7,1,8,99,33,65,-2,-2,0,7,4,属性耐性,2,運気,-3,氷属性攻撃,3,属性攻撃,3,,,キリンの霜尾,2,キリンの氷角,2,キリンの上皮,8,凍結袋,3
ユクモノオビ・天,0,1,6,2,8,99,60,113,-1,0,2,0,0,匠,1,研ぎ師,2,回復量,3,加護,2,,,蛇王龍の鋼皮,3,凶星の破片,1,渦巻骨,2,,
ユクモノオビ・地,0,2,6,2,8,99,30,64,0,1,3,1,1,装填速度,2,装填数,1,回復量,3,加護,2,,,蛇王龍の鋼皮,3,凶星の破片,1,渦巻骨,2,,
セイラースカート,2,1,6,2,8,99,60,113,0,2,0,-2,0,運気,2,広域,4,気配,-2,,,,,希望の証,1,狩猟王のコイン,2,獣竜のコイン,5,カブレライト鉱石,8
セイラーフリル,2,2,6,2,8,99,30,64,1,3,1,-1,1,運気,1,広域,4,気配,-3,,,,,希望の証,1,狩猟王のコイン,2,獣竜のコイン,5,カブレライト鉱石,8
バンギスコイル,0,1,6,0,7,99,62,113,0,0,-4,1,-4,胴系統倍化,1,,,,,,,,,恐暴竜の黒皮,4,恐暴竜の宝玉,1,恐暴竜の黒鱗,6,重甲エキス,1
バンギスコート,0,2,6,0,7,99,31,64,1,1,-3,2,-3,胴系統倍化,1,,,,,,,,,恐暴竜の黒皮,4,恐暴竜の宝玉,1,恐暴竜の黒鱗,6,重甲エキス,1
グリードフォールド,0,1,7,0,7,99,64,113,-1,-1,-3,-1,-1,胴系統倍化,1,,,,,,,,,歴戦の漆黒皮,4,恐暴竜の大牙,2,恐暴竜の尻尾,2,古龍骨,2
グリードコート,0,2,7,0,7,99,32,64,0,0,-2,0,0,胴系統倍化,1,,,,,,,,,歴戦の漆黒皮,4,恐暴竜の大牙,2,恐暴竜の尻尾,2,古龍骨,2
残陽・覇【腰当て】,1,1,7,1,7,99,64,113,3,2,-4,3,-4,抜刀会心,2,不動,2,達人,3,底力,-3,,,豪山龍の上腕甲,4,豪山龍の堅岩殻,6,豪山龍の上紅鱗,5,勇気の証Ｇ,1
東雲・覇【腰当て】,1,2,7,1,7,99,32,64,4,3,-3,4,-3,装填速度,-3,速射,2,不動,2,貫通弾強化,2,,,豪山龍の上腕甲,4,豪山龍の堅岩殻,6,豪山龍の上紅鱗,5,勇気の証Ｇ,1
常磐・覇【腰当て】,2,1,7,1,7,99,64,113,3,2,-4,3,-4,抜刀会心,2,不動,2,達人,3,底力,-3,,,豪山龍の上腕甲,4,豪山龍の堅岩殻,6,豪山龍の上紅鱗,5,勇気の証Ｇ,1
八千代・覇【腰当て】,2,2,7,1,7,99,32,64,4,3,-3,4,-3,装填速度,-3,速射,2,不動,2,貫通弾強化,2,,,豪山龍の上腕甲,4,豪山龍の堅岩殻,6,豪山龍の上紅鱗,5,勇気の証Ｇ,1
大和【腰当て】,1,1,7,1,8,99,67,114,3,1,0,-4,-4,防御,4,達人,2,底力,-2,溜め短縮,2,,,希望の証,1,豪山龍の上腕甲,4,豪山龍の堅岩殻,6,豪山龍の上紅鱗,5
陸奥【腰当て】,1,2,7,1,8,99,34,65,4,2,1,-3,-3,装填速度,-2,反動,3,防御,5,貫通弾強化,1,,,希望の証,1,豪山龍の上腕甲,4,豪山龍の堅岩殻,6,豪山龍の上紅鱗,5
日向【腰当て】,2,1,7,1,8,99,67,114,3,1,0,-4,-4,防御,4,達人,2,底力,-2,溜め短縮,2,,,希望の証,1,豪山龍の上腕甲,4,豪山龍の堅岩殻,6,豪山龍の上紅鱗,5
天城【腰当て】,2,2,7,1,8,99,34,65,4,2,1,-3,-3,装填速度,-2,反動,3,防御,5,貫通弾強化,1,,,希望の証,1,豪山龍の上腕甲,4,豪山龍の堅岩殻,6,豪山龍の上紅鱗,5
アークＳフォールド,1,1,7,1,7,99,65,114,-4,4,0,3,-6,匠,2,本気,2,火耐性,-3,狂撃耐性,2,,,天廻龍の上虹翼,2,天廻龍の堅殻,5,天廻龍の逆鱗,1,天廻龍の尻尾,1
アークＳコート,1,2,7,1,7,99,33,65,-3,5,1,4,-5,本気,2,装填数,2,火耐性,-3,狂撃耐性,2,,,天廻龍の上虹翼,2,天廻龍の堅殻,5,天廻龍の逆鱗,1,天廻龍の尻尾,1
フィリアＳフォールド,2,1,7,1,7,99,65,114,-4,4,0,3,-6,匠,2,本気,2,火耐性,-3,狂撃耐性,2,,,天廻龍の上虹翼,2,天廻龍の堅殻,5,天廻龍の逆鱗,1,天廻龍の尻尾,1
フィリアＳコート,2,2,7,1,7,99,33,65,-3,5,1,4,-5,本気,2,装填数,2,火耐性,-3,狂撃耐性,2,,,天廻龍の上虹翼,2,天廻龍の堅殻,5,天廻龍の逆鱗,1,天廻龍の尻尾,1
金色ノ帯,0,1,7,1,7,99,65,114,2,1,3,-6,2,本気,4,闘魂,3,スタミナ,-1,,,,,金獅子の尖角,1,金獅子の黒毛,4,翼蛇竜の上皮,2,獄炎の龍鱗,2
黒子ノ帯,0,2,7,1,7,99,33,65,3,2,4,-5,3,本気,4,闘魂,3,スタミナ,-2,,,,,金獅子の尖角,1,金獅子の黒毛,4,翼蛇竜の上皮,2,獄炎の龍鱗,2
怒天ノ帯,0,1,7,1,7,99,81,118,2,1,4,-7,2,匠,1,本気,3,闘魂,3,スタミナ,-2,,,羅刹の金角,1,金獅子の怒髪,1,金獅子の尖爪,1,黄金の毛,3
心滅ノ帯,0,2,7,1,7,99,41,67,3,2,5,-6,3,装填速度,1,本気,3,闘魂,3,スタミナ,-2,,,羅刹の金角,1,金獅子の怒髪,1,金獅子の尖爪,1,黄金の毛,3
アカムトイッケク,0,1,7,2,7,99,65,114,4,0,-3,2,-5,匠,2,達人,2,聴覚保護,1,斬れ味,-2,,,覇竜の堅殻,5,覇竜の大牙,3,覇竜の尻尾,1,雌火竜の紅玉,1
アカムトイッケタリ,0,2,7,2,7,99,33,65,5,1,-2,3,-4,装填速度,-2,達人,2,聴覚保護,1,装填数,2,,,覇竜の堅殻,5,覇竜の大牙,3,覇竜の尻尾,1,雌火竜の紅玉,1
ウカムルイッケク,0,1,7,0,8,99,67,114,-5,0,-3,4,-2,刀匠,3,達人,-4,底力,2,耐泥耐雪,1,,,崩竜の削顎,1,崩竜の堅殻,2,竜玉,5,,
ウカムルイッケタリ,0,2,7,0,8,99,34,65,-4,1,-2,5,-1,射手,3,達人,-4,底力,2,耐泥耐雪,1,,,崩竜の削顎,1,崩竜の堅殻,2,竜玉,5,,
カイザーフォールド,0,1,7,2,7,99,68,115,4,-6,1,-2,-2,細菌学,1,属性解放,2,剣術,3,耐寒,-2,,,獄炎の龍鱗,4,炎王龍のたてがみ,4,獄炎石,2,古龍の血,3
カイザーコート,0,2,7,1,7,99,34,65,5,-5,2,-1,-1,細菌学,1,属性解放,2,装填速度,4,耐寒,-2,,,獄炎の龍鱗,4,炎王龍のたてがみ,4,獄炎石,2,古龍の血,3
EXカイザーコイル,0,1,7,0,8,99,82,119,5,-7,2,-2,-4,属性解放,3,達人,4,耐寒,-2,,,,,炎王龍チケット,1,炎王龍の堅殻,5,蛇王龍の尾鱗,4,古龍骨,3
EXカイザーコート,0,2,7,0,8,99,41,67,6,-6,3,-1,-3,属性解放,3,達人,4,耐寒,-2,,,,,炎王龍チケット,1,炎王龍の堅殻,5,蛇王龍の尾鱗,4,古龍骨,3
エンプレスフォールド,0,1,7,1,6,99,68,115,4,-2,1,-6,-2,匠,2,達人,2,ガード性能,1,火属性攻撃,2,耐寒,-2,炎妃龍のたてがみ,1,炎妃龍の堅殻,4,蒼火竜の上鱗,4,ユニオン鉱石,4
エンプレスコート,0,2,7,1,6,99,34,65,5,-1,2,-5,-1,達人,2,ガード強化,1,装填数,2,通常弾強化,2,耐寒,-2,炎妃龍のたてがみ,1,炎妃龍の堅殻,4,蒼火竜の上鱗,4,ユニオン鉱石,4
クシャナアンダ,0,1,7,3,7,99,68,115,-2,2,-5,5,-6,匠,2,溜め短縮,2,毒,-2,,,,,鋼龍の堅殻,4,鋼龍の尖爪,2,鋼龍の翼膜,2,獄炎石,1
クシャナアドミ,0,2,7,3,7,99,34,65,-1,3,-4,6,-5,溜め短縮,2,装填数,2,毒,-2,,,,,鋼龍の堅殻,4,鋼龍の尖爪,2,鋼龍の翼膜,2,獄炎石,1
EXクシャナアンダ,0,1,7,2,8,99,82,119,-3,3,-6,6,-7,斬れ味,2,溜め短縮,2,毒,-2,,,,,鋼龍チケット,1,鋼龍の翼膜,5,銀火竜の上鱗,6,古龍骨,3
EXクシャナアドミ,0,2,7,2,8,99,41,67,-2,4,-5,7,-6,溜め短縮,2,装填数,2,毒,-2,,,,,鋼龍チケット,1,鋼龍の翼膜,5,銀火竜の上鱗,6,古龍骨,3
夜叉【腰巻】,0,1,7,1,8,99,68,115,2,2,0,-2,-2,剣術,2,属性耐性,2,底力,-2,加護,3,,,神龍苔,2,神龍木,2,浮岳龍の体液,5,,
修羅【腰巻】,0,2,7,1,8,99,34,65,3,4,2,-1,-1,属性耐性,2,底力,-2,装填数,2,加護,3,,,神龍苔,2,神龍木,2,浮岳龍の体液,5,,
リベリオンコイル,0,1,7,0,8,99,69,116,3,3,-2,-2,-3,怒,3,頑強,1,攻撃,-3,,,,,蛇王龍の鋼皮,5,蛇王龍の尾鱗,4,蛇王龍の鉤爪,2,凶星の破片,6
ライオットコート,0,2,7,0,8,99,35,65,4,4,-1,-1,-2,怒,3,頑強,1,攻撃,-3,,,,,蛇王龍の鋼皮,5,蛇王龍の尾鱗,4,蛇王龍の鉤爪,2,凶星の破片,6
ミヅハ【丸帯】,0,1,7,1,8,99,69,116,-4,3,0,4,-1,属性解放,2,聴覚保護,1,風圧,4,耐暑,-3,,,霞龍の上皮,2,霞龍の尻尾,1,ノヴァクリスタル,1,,
トヨタマ【丸帯】,0,2,7,1,8,99,35,65,-3,4,1,5,0,属性解放,2,聴覚保護,1,風圧,4,耐暑,-3,,,霞龍の上皮,2,霞龍の尻尾,1,ノヴァクリスタル,1,,
忍の帯・天,0,1,7,2,8,99,81,118,2,-6,4,-3,2,防御,-2,回避性能,2,属性攻撃,2,,,,,希望の証Ｇ,1,勇気の証Ｇ,1,獄炎石,3,銀火竜の上鱗,5
忍の帯・地,0,2,7,2,8,99,41,67,3,-5,5,-2,3,防御,-2,回避性能,2,属性攻撃,2,,,,,希望の証Ｇ,1,勇気の証Ｇ,1,獄炎石,3,銀火竜の上鱗,5
金剛【腰当て】,0,1,7,1,8,99,82,119,-2,3,2,2,-2,運気,2,ガード性能,4,火耐性,-2,耐震,2,,,砦蟹の鋏,1,鋼龍の堅殻,2,マレコガネ,2,,
不動【腰当て】,0,2,7,1,8,99,41,67,0,5,3,3,-1,反動,4,運気,2,火耐性,-2,耐震,2,,,砦蟹の鋏,1,鋼龍の堅殻,2,マレコガネ,2,,
ドラゴンスパイン,0,1,7,3,8,99,84,119,-3,2,2,-1,-6,痛撃,1,達人,-3,斬れ味,1,,,,,黒龍の甲殻,4,黒龍の鱗,5,黒龍の翼膜,2,火竜の逆鱗,3
ドラゴンスケイル,0,2,7,3,8,99,42,67,-2,3,3,0,-5,痛撃,1,達人,-3,貫通弾強化,1,,,,,黒龍の甲殻,4,黒龍の鱗,5,黒龍の翼膜,2,火竜の逆鱗,3
ヘリオスコイル,1,1,7,1,8,99,84,119,0,3,-2,1,-5,聴覚保護,3,重撃,2,水属性攻撃,1,加護,-2,,,大海龍の甲皮,2,神秘の発光体,1,銀火竜の尻尾,1,,
ヘリオスコート,1,2,7,1,8,99,42,67,1,4,-1,2,-4,聴覚保護,1,重撃,2,水属性攻撃,1,加護,-2,,,大海龍の甲皮,2,神秘の発光体,1,銀火竜の尻尾,1,,
セレネコイル,2,1,7,1,8,99,84,119,0,3,-2,1,-5,聴覚保護,3,重撃,2,水属性攻撃,1,加護,-2,,,大海龍の甲皮,2,神秘の発光体,1,銀火竜の尻尾,1,,
セレネコート,2,2,7,1,8,99,42,67,1,4,-1,2,-4,聴覚保護,1,重撃,2,水属性攻撃,1,加護,-2,,,大海龍の甲皮,2,神秘の発光体,1,銀火竜の尻尾,1,,
エスカドラマイト,0,1,7,0,8,99,86,121,3,-2,-3,-3,-2,本気,1,属性耐性,3,回避距離,3,属性攻撃,2,気絶,-2,煌黒龍の逆鱗,4,煌黒龍の翼膜,1,炎龍の宝玉,1,,
エスカドラフォルス,0,2,7,0,8,99,43,68,4,-1,-2,-2,-1,本気,1,属性耐性,3,回避距離,3,属性攻撃,2,気絶,-2,煌黒龍の逆鱗,4,煌黒龍の翼膜,1,炎龍の宝玉,1,,
三眼の腰飾り,0,0,5,3,4,99,18,61,0,0,3,-3,1,,,,,,,,,,,カブレライト鉱石,3,ノヴァクリスタル,2,,,,
EXキリンＵフープ,0,1,7,2,7,99,1,116,0,0,1,6,3,属性解放,2,属性耐性,3,運気,-3,属性攻撃,1,,,幻獣チケット,1,キリンの上皮,3,キリンの蒼角,5,ギルドチケットＧ,1
EXキリンＵショルト,0,2,7,2,7,99,1,66,1,1,2,7,4,属性解放,3,属性耐性,2,運気,-3,属性攻撃,1,,,幻獣チケット,1,キリンの上皮,3,キリンの蒼角,5,ギルドチケットＧ,1
キャプテンＪコイル,0,1,7,0,4,99,26,99,-3,-3,-3,-3,-3,剥ぎ取り,4,運気,2,捕獲,2,加護,-3,,,海賊Ｊチケット,1,獄狼竜の堅殻,2,蝕龍蟲,2,獄狼竜の昏玉,1
キャプテンＪスカート,0,2,7,0,4,99,13,57,-2,-2,-2,-2,-2,剥ぎ取り,4,運気,2,捕獲,2,加護,-3,,,海賊Ｊチケット,1,獄狼竜の堅殻,2,蝕龍蟲,2,獄狼竜の昏玉,1
EXインゴットコイル,0,1,7,1,4,99,41,102,-2,-2,2,0,0,砲術,3,ガード強化,2,納刀,3,気まぐれ,-3,,,蛇と蛙チケット,1,フルクライト鉱石,18,カワズの殿油,3,ギルドチケットＳ,1
EXインゴットコート,0,2,7,1,4,99,21,62,-1,-1,3,1,1,反動,2,砲術,4,散弾強化,1,気まぐれ,-3,,,蛇と蛙チケット,1,フルクライト鉱石,18,カワズの殿油,3,ギルドチケットＳ,1
伝説Ｊコイル,0,1,7,2,4,99,44,99,-4,-4,-4,-4,-4,強欲,1,匠,2,剥ぎ取り,1,加護,-3,,,伝説Ｊの海賊帽,1,獄炎の龍鱗,3,炎王龍の堅殻,2,炎龍の塵粉,3
伝説Ｊスカート,0,2,7,2,4,99,22,57,-3,-3,-3,-3,-3,強欲,3,剥ぎ取り,2,装填数,2,加護,-3,,,伝説Ｊの海賊帽,1,獄炎の龍鱗,3,炎王龍の堅殻,2,炎龍の塵粉,3
坊屋ベルト,0,1,7,0,4,99,44,110,1,1,1,1,1,攻撃,5,気力回復,4,気配,-4,,,,,鈴蘭最強の証,2,ギルドチケットＳ,2,イーオスの上皮,5,鳥竜玉,3
坊屋バックル,0,2,7,0,4,99,22,64,2,2,2,2,2,攻撃,5,気力回復,4,気配,-4,,,,,鈴蘭最強の証,2,ギルドチケットＳ,2,イーオスの上皮,5,鳥竜玉,3
ユニクロポーチ,0,1,7,2,4,99,44,112,-3,1,0,4,0,聴覚保護,2,回避距離,3,食事,-2,耐寒,2,,,ユニクロチケット,1,黒轟竜の堅殻,2,黒轟竜の上鱗,3,狂竜結晶の欠片,2
ユニクロポシェット,0,2,7,2,4,99,22,65,-2,2,1,5,1,聴覚保護,2,回避距離,3,食事,-2,耐寒,2,,,ユニクロチケット,1,黒轟竜の堅殻,2,黒轟竜の上鱗,3,狂竜結晶の欠片,2
スタールークコイル,0,1,7,2,4,99,52,114,0,0,0,0,0,闘魂,3,不動,3,乗り,2,,,,,スタジオＧパス,2,金火竜の堅殻,2,蒼火竜の上鱗,2,雌火竜の紅玉,1
スタールークコート,0,2,7,2,4,99,26,65,1,1,1,1,1,闘魂,2,不動,1,乗り,3,,,,,スタジオＧパス,2,金火竜の堅殻,2,蒼火竜の上鱗,2,雌火竜の紅玉,1
ゾディアスコイル,0,1,7,0,4,99,52,116,1,1,1,1,1,胴系統倍化,1,,,,,,,,,冥天の星くず,2,鋼の龍鱗,5,鋼龍の翼膜,2,古龍の血,1
ゾディアスコート,0,2,7,0,4,99,26,65,2,2,2,2,2,胴系統倍化,1,,,,,,,,,冥天の星くず,2,鋼の龍鱗,5,鋼龍の翼膜,2,古龍の血,1
勇者のベルト,0,1,7,0,4,99,52,116,2,2,2,2,2,属性解放,2,採取,3,運気,3,気力回復,-4,,,トライフォース,1,金獅子の尻尾,2,キリンの上皮,3,超電雷光虫,4
勇者のバンド,0,2,7,0,4,99,26,65,3,3,3,3,3,属性解放,2,採取,3,運気,3,気力回復,-4,,,トライフォース,1,金獅子の尻尾,2,キリンの上皮,3,超電雷光虫,4
EXアーティアコイル,0,1,7,2,8,99,52,109,0,-3,-3,2,3,属性解放,3,ガード強化,3,研ぎ師,-3,,,,,金獅子チケット,1,太古の破片,5,金獅子の尖爪,5,ギルドチケットＧ,1
EXアーティアコート,0,2,7,2,8,99,26,63,1,-2,-2,3,4,装填速度,-3,反動,4,速射,2,,,,,金獅子チケット,1,太古の破片,5,金獅子の尖爪,5,ギルドチケットＧ,1
EXゴアフォールド,0,1,7,2,8,99,58,111,-5,3,-3,2,-2,細菌学,2,匠,2,闘魂,2,火耐性,-3,,,黒蝕竜チケット,1,天廻龍の堅殻,5,黒蝕竜の闇玉,2,ギルドチケットＧ,1
EXゴアコート,0,2,7,2,8,99,29,64,-4,4,-2,3,-1,細菌学,2,闘魂,2,装填数,2,火耐性,-3,,,黒蝕竜チケット,1,天廻龍の堅殻,5,黒蝕竜の闇玉,2,ギルドチケットＧ,1
EXリベリオンコイル,0,1,7,0,8,99,81,118,3,3,-2,-2,-3,怒,3,回避術,1,攻撃,-3,狂撃耐性,1,,,蛇王龍チケット,1,蛇王龍の尾鱗,6,蛇王龍の鉤爪,4,凶星の破片,2
EXライオットコート,0,2,7,0,8,99,41,67,4,4,-1,-1,-2,怒,3,回避術,1,攻撃,-3,狂撃耐性,1,,,蛇王龍チケット,1,蛇王龍の尾鱗,6,蛇王龍の鉤爪,4,凶星の破片,2
ミラバルウイング,0,1,7,0,8,99,86,121,2,-1,1,-3,-7,怒,2,防御,-3,斬れ味,3,スタミナ,3,,,黒龍の紅殻,3,黒龍の紅鱗,2,黒龍の紅翼,1,黒龍の紅角,1
ミラバルテイル,0,2,7,0,8,99,43,63,3,0,2,-2,-6,怒,2,防御,-3,スタミナ,3,通常弾強化,3,,,黒龍の紅殻,3,黒龍の紅鱗,2,黒龍の紅翼,1,黒龍の紅角,1
